point_id,metro,state,lat,lon,osmid,street_count,tile_x,tile_y,image_id_0,image_id_90,image_id_180,image_id_270,dist_m_0,dist_m_90,dist_m_180,dist_m_270,compass_angle_0,compass_angle_90,compass_angle_180,compass_angle_270
1532,Minneapolis,MN,44.9699471,-93.2463508,9624577645,3,3948,5895,1451802639174880,596925369764410,1978695629588208,1199698795263596,25.801,20.223,20.55,34.032,23.102,90.527,173.498,284.551
1533,Minneapolis,MN,44.9699887,-93.2464439,8998610639,4,3948,5895,1451802639174880,1424966648749628,1978695629588208,1199698795263596,30.533,15.477,26.179,33.167,23.102,122.359,173.498,284.551
1534,Minneapolis,MN,44.9701694,-93.2473901,1762737647,4,3948,5895,476334323635008,1077136420525212,4283633215237737,1254275349535922,14.009,26.567,7.089,26.567,358.334,90.0,174.687,226.7
1535,Minneapolis,MN,44.9702452,-93.2470948,1762737648,3,3948,5895,536863880640320,1077136420525212,24822087424045493,1254275349535922,9.989,16.343,8.644,16.343,358.663,90.0,164.959,226.7
1536,Minneapolis,MN,44.9702721,-93.2471365,3730162945,3,3948,5895,536863880640320,1077136420525212,24822087424045493,1254275349535922,7.216,12.121,5.046,12.121,358.663,90.0,164.959,226.7
1537,Minneapolis,MN,44.9703939,-93.247387,1762737651,4,3948,5895,485852042732516,1077136420525212,2323881824704801,1254275349535922,14.209,14.524,6.828,14.524,359.48,90.0,174.155,226.7
1538,Minneapolis,MN,44.9720592,-93.2474116,1894127718,3,3948,5895,1381761985534147,1770971830125603,2209060826193631,579331660793359,16.603,7.436,4.452,23.931,2.821,100.379,173.049,258.0
1539,Minneapolis,MN,44.9721137,-93.2471071,1894127720,3,3948,5895,273830471196801,1770971830125603,1417318876044822,658498589109971,7.752,28.006,19.483,24.301,0.868,100.379,173.919,259.0
1540,Minneapolis,MN,44.9722075,-93.2470794,1762737676,4,3948,5895,1377944775906772,1770971830125603,707470425689753,658498589109971,9.711,31.879,21.544,34.809,2.016,100.379,173.919,259.0
1541,Minneapolis,MN,44.9722595,-93.2318728,1719987144,3,3948,5895,4101078786636596,139566268219912,299048015057169,152291770204195,26.843,23.461,20.569,34.701,1.787,56.338,171.124,265.739
1542,Minneapolis,MN,44.972288,-93.2338362,1573667726,3,3948,5895,964522261760058,6559922320800643,1824024648039331,3745759379083286,5.591,20.462,10.203,24.793,350.714,112.929,199.837,278.265
1543,Minneapolis,MN,44.9725406,-93.2319328,1719987192,4,3948,5895,4101078786636596,299260305180458,581578202813747,152291770204195,10.185,15.593,12.034,15.015,1.787,90.0,169.391,265.739
1544,Minneapolis,MN,44.9725608,-93.2338487,11867802773,3,3948,5895,1460709238113128,1462240571305899,617989126925393,991634785397891,20.684,3.465,8.423,10.368,1.928,80.757,195.929,243.929
1545,Minneapolis,MN,44.9726425,-93.2334796,13606337890,3,3948,5895,1460709238113128,1462240571305899,563876775864390,228522653556457,9.754,27.386,34.914,15.157,1.928,80.757,205.929,299.928
1546,Minneapolis,MN,44.9727783,-93.2426912,1533123624,3,3948,5895,1059004882116292,688243479870484,327299396306342,1412884306173218,9.365,11.89,11.849,11.849,350.935,94.935,155.0,260.0
1547,Minneapolis,MN,44.9727795,-93.2424752,1533123786,3,3948,5895,1377473236456648,688243479870484,199801216409206,669719734780470,7.202,7.202,13.422,8.905,16.935,94.935,152.0,259.652
1548,Minneapolis,MN,44.9728568,-93.242583,1533123790,3,3948,5895,1059004882116292,688243479870484,327299396306342,689672619717473,14.559,13.097,22.931,18.758,350.935,94.935,155.0,259.712
1549,Minneapolis,MN,44.9729259,-93.2477033,1762737717,4,3948,5895,1513757675634260,1480435903723728,2346297066202563,240029017877832,23.68,9.252,10.397,23.14,304.425,116.84,123.018,298.634
1550,Minneapolis,MN,44.9729698,-93.2423933,1473257723,3,3948,5895,2700309286773865,688243479870484,199801216409206,3477151419169552,23.948,28.2,26.159,26.159,5.935,94.935,152.0,257.0
1551,Minneapolis,MN,44.9730231,-93.2479238,1762737719,4,3948,5895,386269109246494,966025549436412,2346297066202563,317806703188792,24.254,9.01,27.811,22.77,300.028,113.992,123.018,298.714
1552,Minneapolis,MN,44.973102,-93.2474185,1762737723,3,3948,5895,3943944148986992,2346297066202563,1893466657942998,240029017877832,7.181,20.186,22.472,7.911,307.221,123.018,142.711,298.634
1553,Minneapolis,MN,44.973133,-93.2474338,1762737724,3,3948,5895,3943944148986992,1480435903723728,1893466657942998,240029017877832,10.727,23.749,25.518,8.305,307.221,116.84,142.711,298.634
1554,Minneapolis,MN,44.9732267,-93.247759,1762737727,5,3948,5895,386269109246494,966025549436412,2346297066202563,317806703188792,9.311,17.642,32.633,4.674,300.028,113.992,123.018,298.714
1555,Minneapolis,MN,44.9737499,-93.2371562,4305378467,3,3948,5895,652232010042876,823417822657720,249202584657862,1737588640031321,6.711,6.711,12.33,11.301,354.931,82.931,190.032,253.755
1556,Minneapolis,MN,44.9738005,-93.2366975,4305375769,3,3948,5895,691532519580297,264893423200441,291050196635630,300472309356529,1.511,12.376,17.976,8.421,357.931,66.931,186.0,289.931
1557,Minneapolis,MN,44.9738748,-93.2366985,1970263771,3,3948,5895,845703690351512,772907051301709,809576104082640,300472309356529,0.32,17.309,17.309,0.32,327.931,77.0,182.0,289.931
1558,Minneapolis,MN,44.9739313,-93.2349159,9210526880,4,3948,5895,857104255794952,6628739780507424,182349828170318,309751025010583,23.165,16.913,19.431,22.878,53.929,91.929,154.929,271.929
1559,Minneapolis,MN,44.9740991,-93.2504216,1667142729,3,3948,5895,806278543359337,1597649158139765,2096640384433728,1318518299205736,21.705,12.893,18.275,24.315,305.75,124.775,159.24,265.663
1560,Minneapolis,MN,44.9741047,-93.234716,4305375776,4,3948,5895,3623437251204791,3211196455691892,6221027201335880,874947634199694,2.244,2.244,7.487,8.874,58.929,79.929,121.929,270.929
1561,Minneapolis,MN,44.9741065,-93.2344814,4305375777,4,3948,5895,3623437251204791,1654950301693154,6221027201335880,1358320898447342,19.917,2.385,25.802,12.625,58.929,75.929,121.929,265.929
1562,Minneapolis,MN,44.9741089,-93.2338589,1295150643,5,3948,5895,831052628507297,1626444931098029,6681382078614049,3589132578033830,10.763,10.072,4.946,4.217,4.928,81.929,169.928,261.928
1563,Minneapolis,MN,44.9742166,-93.2359929,1970263785,3,3948,5895,1002325454371914,336273422266845,341821738223589,1358314801749960,13.256,11.296,19.782,11.271,316.93,87.93,237.93,262.93
1564,Minneapolis,MN,44.9742255,-93.2507893,1667142753,4,3948,5895,1186176076340519,1445884500540423,1461549808689932,987560883366279,22.27,33.15,34.507,21.877,300.048,138.575,180.946,296.213
1565,Minneapolis,MN,44.9743019,-93.2502609,1667142731,3,3948,5895,806278543359337,1445884500540423,1461549808689932,1318518299205736,4.369,9.838,8.216,10.027,305.75,138.575,180.946,265.663
1566,Minneapolis,MN,44.9743613,-93.2338622,1719997100,3,3948,5895,1747993802311907,3743826499220177,6681382078614049,339961945225835,34.127,31.927,32.862,26.245,332.928,79.929,169.928,274.929
1567,Minneapolis,MN,44.9744121,-93.2504301,1667142728,3,3948,5895,300838204982220,1445884500540423,1622666502258893,1030059509046339,8.547,17.607,9.946,4.271,304.601,138.575,185.539,270.635
1568,Minneapolis,MN,44.974478,-93.2302312,8561779030,4,3948,5895,654954806164899,108374502360044,664190145069382,811924773939738,7.638,20.214,15.908,15.697,0.0,90.0,215.274,270.0
1569,Minneapolis,MN,44.9744833,-93.2369637,1533123698,3,3948,5895,1009977500229990,305342425491473,604063611913369,1351830402429215,16.755,2.107,2.012,16.755,358.931,79.0,180.77,327.931
1570,Minneapolis,MN,44.9746908,-93.2304749,6781878107,4,3948,5895,1445978692902504,108374502360044,664190145069382,811924773939738,12.824,13.503,14.889,15.204,0.609,90.0,215.274,270.0
1571,Minneapolis,MN,44.9749129,-93.2304244,462046876,4,3948,5895,1333587330870168,108374502360044,517309153912902,1328936091330386,8.861,30.483,27.647,18.236,357.144,90.0,234.0,255.0
1572,Minneapolis,MN,44.9752136,-93.2377337,1904263454,3,3948,5895,211227570580657,5501494619920559,381247766499496,1379385125779781,7.891,9.971,13.259,21.624,353.392,83.815,179.602,270.0
1573,Minneapolis,MN,44.9752213,-93.2375581,13184763638,3,3948,5895,152831036795725,5501494619920559,381247766499496,1379385125779781,14.635,17.136,25.869,22.93,25.323,83.815,179.602,270.0
1574,Minneapolis,MN,44.9752731,-93.2368078,1537716885,3,3948,5895,976796780067443,282035917776435,227629880210146,1065507417944640,5.629,15.031,9.836,17.72,358.931,77.0,180.94,316.931
1575,Minneapolis,MN,44.9767179,-93.2483075,10075822408,4,3948,5895,947110802744477,3941826662539734,516552976141151,324314325873598,14.664,10.603,19.489,15.165,6.251,98.789,173.414,278.338
1576,Minneapolis,MN,44.9768479,-93.2481807,10075822402,3,3948,5895,947110802744477,930995834389732,516552976141151,324314325873598,5.602,10.426,11.771,6.982,6.251,90.141,173.414,278.338
1577,Minneapolis,MN,44.9768944,-93.2483757,10075822384,4,3948,5895,947110802744477,497498971690176,516552976141151,424860165577570,11.266,16.031,4.694,19.494,6.251,112.22,173.414,276.452
1578,Minneapolis,MN,44.9769316,-93.2333706,1699027167,3,3948,5895,198910056137790,772230481574657,1406370089920089,805399761253186,14.937,8.713,6.203,6.203,305.0,139.0,157.0,262.0
1579,Minneapolis,MN,44.9769384,-93.2332561,1699027168,3,3948,5895,198910056137790,772230481574657,3947007372245978,991184565235649,8.063,16.76,7.135,7.135,305.0,139.0,176.0,281.0
1580,Minneapolis,MN,44.9770688,-93.2482321,10075822392,4,3948,5895,3154927254736290,3154927254736290,301811528265961,333183354900515,9.82,9.82,1.906,1.846,30.21,30.21,210.061,253.506
1581,Minneapolis,MN,44.9771401,-93.2478133,1721342273,3,3948,5895,480521506368931,1008714786200085,2921058078148377,148098613958764,9.592,10.423,20.592,20.858,5.291,45.125,205.38,212.187
1582,Minneapolis,MN,44.9771806,-93.2479098,10075822403,4,3948,5895,480521506368931,1008714786200085,2921058078148377,3010971592469458,0.989,2.895,11.784,12.626,5.291,45.125,205.38,213.764
1583,Minneapolis,MN,44.9772917,-93.2475525,1721342302,3,3948,5895,134557375396810,938147130357041,318342476369037,180088467350858,25.447,24.555,31.839,31.379,355.781,30.57,187.511,327.37
1584,Minneapolis,MN,44.9774325,-93.2477149,10075822404,3,3948,5895,134557375396810,311596850524449,318342476369037,3944226542358465,5.656,28.255,13.421,21.318,355.781,93.586,187.511,283.045
1585,Minneapolis,MN,44.97746,-93.2479477,6778467040,4,3948,5895,134557375396810,311596850524449,774177956589011,324027555762755,13.235,14.752,2.504,14.666,355.781,93.586,180.0,277.178
1586,Minneapolis,MN,44.9776373,-93.2513341,6778467009,3,3948,5895,834083633857645,576864709948842,221326196423305,197023795601080,11.832,12.117,12.441,14.794,23.83,119.12,124.98,301.016
1587,Minneapolis,MN,44.9776424,-93.251376,6859058694,3,3948,5895,834083633857645,1287571694970760,221326196423305,197023795601080,8.99,19.717,13.391,15.982,23.83,94.342,124.98,301.016
1588,Minneapolis,MN,44.977692,-93.2360187,1537716983,3,3948,5895,865895311576338,567124540931897,1072129047430067,1715134898949419,2.774,17.425,6.184,6.184,358.93,93.401,202.0,307.0
1589,Minneapolis,MN,44.9777507,-93.2323983,2440006003,4,3948,5895,312002551355563,787683545454478,730079885093749,1796619414128101,27.033,4.463,5.982,27.357,0.0,118.534,120.0,270.0
1590,Minneapolis,MN,44.9777523,-93.2515726,944734780,5,3948,5895,780463456194137,627581208219885,212516217141942,455019292235375,11.015,12.722,13.476,15.527,23.126,128.441,132.513,312.023
1591,Minneapolis,MN,44.9777569,-93.2362581,1538372164,3,3948,5895,4269043213127051,167125711920211,1346470152894694,2837039553227881,3.366,12.111,8.36,7.101,21.175,91.871,191.0,279.849
1592,Minneapolis,MN,44.9778474,-93.2517477,2317829072,3,3948,5895,472103010514914,335940981206971,373913257356604,289621156163142,16.239,15.276,14.41,16.871,313.557,127.301,135.253,310.629
1593,Minneapolis,MN,44.9778809,-93.2322622,4343818194,4,3948,5895,312002551355563,956809568743185,583193510659658,1796619414128101,28.799,6.502,7.057,28.893,0.0,118.0,120.804,270.0
1594,Minneapolis,MN,44.9778883,-93.2361764,246708312,4,3948,5895,500314997949748,167125711920211,1346470152894694,177049787636821,11.37,6.381,9.828,8.718,20.322,91.871,191.0,261.792
1595,Minneapolis,MN,44.9779293,-93.2387356,10570817470,4,3948,5895,483680139508258,2926546864282829,274251764402167,498799381315346,22.005,18.196,10.57,18.574,344.469,97.008,190.167,275.665
1596,Minneapolis,MN,44.9779473,-93.2356558,1538482920,3,3948,5895,704821317728178,468221950911338,1834008686783864,303180892120441,12.16,13.696,30.125,29.078,22.93,57.705,183.891,300.54
1597,Minneapolis,MN,44.977952,-93.251936,2317829084,3,3948,5895,374774713916580,493044968679158,203843121580901,922289451941233,17.648,15.308,14.956,18.371,311.75,125.87,131.181,300.892
1598,Minneapolis,MN,44.9779816,-93.2321828,4343818206,3,3948,5895,1309885693289099,956809568743185,583193510659658,1796619414128101,34.53,18.977,19.689,34.674,0.0,118.0,120.804,270.0
1599,Minneapolis,MN,44.9780181,-93.2386476,3235284599,4,3948,5895,2924214974533735,249984146918307,2891578987733467,498799381315346,31.673,28.324,3.959,28.219,344.358,97.008,168.124,275.665
1600,Minneapolis,MN,44.9786927,-93.2399177,1970736441,3,3948,5895,309974360532926,290217599514894,201440771798656,534784884184259,26.601,21.542,11.769,27.942,52.149,98.613,160.82,228.116
1601,Minneapolis,MN,44.9788313,-93.2380039,13138829364,3,3948,5895,622611703167112,850841922135156,476025826959251,570854675067664,17.847,28.908,16.885,17.847,356.0,97.608,170.172,251.0
1602,Minneapolis,MN,44.9788361,-93.2351081,1537684442,4,3948,5895,1017499049490437,775618219803853,3777596462362896,504073724116194,9.315,5.17,17.407,18.245,358.929,93.237,185.77,224.721
1603,Minneapolis,MN,44.9789743,-93.2377252,10993919971,3,3948,5895,806349341028209,254248029791869,3641314986094522,995450691797355,1.815,8.671,5.92,5.607,2.911,88.975,178.664,249.0
1604,Minneapolis,MN,44.9791049,-93.2376552,1701942989,3,3948,5895,954023155818466,254248029791869,3641314986094522,680865850572035,10.86,7.833,16.803,10.86,346.0,88.975,178.664,241.0
1605,Minneapolis,MN,44.9794221,-93.2365611,1537684437,4,3948,5895,1349992539890497,209322818326117,1989480305149456,509477930101628,26.097,5.63,11.138,26.493,39.989,118.0,150.079,269.871
1606,Minneapolis,MN,44.9794781,-93.2361979,1848637094,3,3948,5895,1349992539890497,529151805858980,1508653383914650,311433027092955,26.191,12.501,7.845,24.668,39.989,121.0,150.079,264.631
1607,Minneapolis,MN,44.9795409,-93.2361741,1848637087,3,3948,5895,1350614199820565,529151805858980,1508653383914650,311433027092955,24.361,19.725,15.046,18.291,30.951,121.0,150.079,264.631
1608,Minneapolis,MN,44.9796478,-93.236615,9898139597,4,3948,5895,1349992539890497,1275224100833433,1111337672691146,252794056631945,13.85,7.486,4.054,1.594,39.989,90.306,225.004,265.566
1609,Minneapolis,MN,44.979653,-93.2363248,10993899508,3,3948,5895,1350614199820565,634001842375239,1496966091330966,1124120117998987,7.207,13.21,20.191,4.56,30.951,71.109,150.079,271.748
1610,Minneapolis,MN,44.9799151,-93.2346126,6807727477,4,3948,5895,2144313845704007,1327921757819871,681905370430738,315711686601914,7.173,6.476,6.476,7.531,359.0,110.0,215.0,257.896
1611,Minneapolis,MN,44.9799976,-93.2341929,6807727470,4,3948,5895,1855756054916850,648731437387945,198992349461621,170989441614434,9.423,5.399,14.204,9.355,2.928,39.928,214.388,266.215
1612,Minneapolis,MN,44.9800859,-93.2344772,6807727466,3,3948,5895,1855756054916850,618871263692671,808661150699496,690657649978401,20.786,3.064,3.064,7.926,2.928,110.0,215.0,271.896
1613,Minneapolis,MN,44.9801058,-93.2344316,6807727469,3,3948,5895,1855756054916850,618871263692671,808661150699496,690657649978401,20.304,2.442,2.442,11.238,2.928,110.0,215.0,271.896
1614,Minneapolis,MN,44.9648491,-93.2204731,2415479674,4,3949,5895,5889087731109260,241142784431912,291581309334501,963123857758985,18.183,22.027,23.044,12.31,35.0,109.528,121.87,296.587
1615,Minneapolis,MN,44.9648514,-93.2207758,2415479673,3,3949,5895,318077483061166,318077483061166,373297490754631,2930282813884393,5.423,5.423,13.494,6.663,49.0,49.0,133.0,278.034
1616,Minneapolis,MN,44.9648695,-93.2208184,6763975471,4,3949,5895,318077483061166,823396498584810,373297490754631,339785747481893,7.739,8.376,12.693,5.976,49.0,56.0,133.0,291.95
1617,Minneapolis,MN,44.9649068,-93.2205897,13339621855,3,3949,5895,5889087731109260,225971705791213,1285306669387123,583431965962229,9.894,8.276,22.309,14.497,35.0,53.0,208.357,287.055
1618,Minneapolis,MN,44.9649075,-93.2204747,12282132116,3,3949,5895,5889087731109260,5889087731109260,24485669164396514,583431965962229,12.635,12.635,29.195,19.361,35.0,35.0,199.464,287.055
1619,Minneapolis,MN,44.9649816,-93.2209826,2415479683,3,3949,5895,1169324297806175,478318980116538,743447905526367,743447905526367,12.87,14.517,3.866,3.866,337.609,57.0,229.963,229.963
1620,Minneapolis,MN,44.9650779,-93.2207703,2415479687,4,3949,5895,613332719624624,613332719624624,1285306669387123,790997933292985,9.643,9.643,4.366,3.248,36.0,36.0,208.357,216.347
1621,Minneapolis,MN,44.9651693,-93.2204819,2415479693,4,3949,5895,489389392341713,309280000931187,1125226249714014,790997933292985,1.644,15.507,13.849,24.092,4.0,34.0,192.457,216.347
1622,Minneapolis,MN,44.9651708,-93.2205933,608969873,3,3949,5895,292806492558294,613332719624624,1125226249714014,790997933292985,1.444,14.9,5.154,17.363,7.0,36.0,192.457,216.347
1623,Minneapolis,MN,44.9651889,-93.220666,12282147738,4,3949,5895,292806492558294,613332719624624,1125226249714014,790997933292985,7.049,16.056,1.099,15.967,7.0,36.0,192.457,216.347
1624,Minneapolis,MN,44.9652625,-93.2204808,2415479703,4,3949,5895,518699612492711,309280000931187,1957857171677554,790997933292985,3.497,25.564,12.686,30.862,1.0,34.0,186.712,216.347
1625,Minneapolis,MN,44.9653936,-93.2219413,2625549216,3,3949,5895,310889707145742,233468795213657,806313669988406,1877732506101694,4.772,6.075,5.889,1.994,304.58,123.01,125.43,298.163
1626,Minneapolis,MN,44.9654147,-93.2147502,11208064250,3,3949,5895,298090011763589,482135829771290,883273228888339,896194560941841,10.954,19.056,28.755,14.14,355.939,109.276,125.854,324.408
1627,Minneapolis,MN,44.9654167,-93.2150312,11210934967,3,3949,5895,298090011763589,466703771274499,313881166928326,2882340465380004,11.879,29.374,28.369,18.064,355.939,107.29,187.355,263.803
1628,Minneapolis,MN,44.9654361,-93.2150238,11210934966,3,3949,5895,298090011763589,466703771274499,313881166928326,2882340465380004,12.062,27.54,26.281,16.488,355.939,107.29,187.355,263.803
1629,Minneapolis,MN,44.965548,-93.2151432,11210934970,3,3949,5895,135882865240291,883273228888339,313881166928326,2882340465380004,10.561,22.641,15.084,1.505,311.312,125.854,187.355,263.803
1630,Minneapolis,MN,44.9655547,-93.2149212,11210934968,3,3949,5895,304614814542082,466703771274499,313881166928326,135882865240291,8.122,14.0,17.02,8.095,316.592,107.29,187.355,311.312
1631,Minneapolis,MN,44.965569,-93.2151692,11090129071,3,3949,5895,135882865240291,883273228888339,313881166928326,2882340465380004,13.262,23.408,14.124,2.682,311.312,125.854,187.355,263.803
1632,Minneapolis,MN,44.9655783,-93.2148909,11210934969,3,3949,5895,298090011763589,466703771274499,313881166928326,2882340465380004,20.94,11.108,16.949,19.469,355.939,107.29,187.355,263.803
1633,Minneapolis,MN,44.9656721,-93.2229863,2415479718,3,3949,5895,817632092087288,1783036181878363,1783036181878363,817632092087288,15.201,7.183,7.183,15.201,305.45,133.96,133.96,305.45
1634,Minneapolis,MN,44.9658259,-93.2228076,2415479723,3,3949,5895,747250409297068,539569950762735,539569950762735,747250409297068,2.075,6.258,6.258,2.075,311.422,133.72,133.72,311.422
1635,Minneapolis,MN,44.9659393,-93.2150594,11210935006,4,3949,5895,472457427367331,188139293162986,188139293162986,1825036514335987,16.03,7.822,7.822,7.238,27.29,133.759,133.759,287.301
1636,Minneapolis,MN,44.9659429,-93.2153623,11090129067,4,3949,5895,472457427367331,147198910713645,147198910713645,1825036514335987,22.014,9.875,9.875,17.04,27.29,125.058,125.058,287.301
1637,Minneapolis,MN,44.9660073,-93.2230402,2415479730,3,3949,5895,3871671476287536,453333225954665,390270945885316,3871671476287536,4.92,8.376,8.116,4.92,315.652,134.72,136.22,315.652
1638,Minneapolis,MN,44.9662473,-93.2234138,1716439503,3,3949,5895,249004507008990,475449903746611,475449903746611,249004507008990,3.298,4.575,4.575,3.298,315.72,136.3,136.3,315.72
1639,Minneapolis,MN,44.9667253,-93.2186137,925864002,3,3949,5895,1293489099343506,179120250761011,1132969490542092,1268811674681105,13.106,31.576,31.705,20.466,333.512,118.663,123.726,269.012
1640,Minneapolis,MN,44.9671899,-93.2247342,11385686533,3,3949,5895,766104317427196,310476430525029,310476430525029,766104317427196,0.442,3.639,3.639,0.442,316.284,137.13,137.13,316.284
1641,Minneapolis,MN,44.9672365,-93.2247494,11988965423,3,3949,5895,766104317427196,577009123262626,577009123262626,968132957274933,5.519,6.962,6.962,5.332,316.284,136.8,136.8,315.52
1642,Minneapolis,MN,44.9672817,-93.2245669,11423239632,4,3949,5895,766104317427196,2658473221122186,157404789725866,766104317427196,16.374,12.486,12.158,16.374,316.284,132.07,135.3,316.284
1643,Minneapolis,MN,44.9673498,-93.2244434,11385686535,3,3949,5895,766104317427196,157404789725866,157404789725866,9905762809536935,28.691,1.607,1.607,28.83,316.284,135.3,135.3,315.558
1644,Minneapolis,MN,44.9676389,-93.225625,1943750565,3,3949,5895,373572327404381,1071583100262479,1071583100262479,373572327404381,12.666,7.353,7.353,12.666,317.07,136.24,136.24,317.07
1645,Minneapolis,MN,44.9678863,-93.2256183,11385900257,3,3949,5895,4305039102847702,1182022115596858,1182022115596858,500848251351970,5.906,7.313,7.313,5.634,317.454,136.28,136.28,316.25
1646,Minneapolis,MN,44.9679059,-93.2256,11385900261,3,3949,5895,4305039102847702,1182022115596858,1182022115596858,500848251351970,7.967,9.924,9.924,8.219,317.454,136.28,136.28,316.25
1647,Minneapolis,MN,44.9679137,-93.2252144,11385900260,4,3949,5895,1229044781492722,802217507166862,802217507166862,1229044781492722,28.169,32.124,32.124,28.169,315.764,134.97,134.97,315.764
1648,Minneapolis,MN,44.9679195,-93.2259814,8450512133,3,3949,5895,314108683639833,274778544382623,274778544382623,967676350707656,11.673,8.976,8.976,11.902,316.57,136.16,136.16,315.29
1649,Minneapolis,MN,44.9680014,-93.2258033,11423239626,3,3949,5895,1122434908252779,770675046972145,1158699194573065,1122434908252779,1.113,5.548,5.615,1.113,314.635,136.28,140.452,314.635
1650,Minneapolis,MN,44.9680281,-93.2258011,11423239623,3,3949,5895,1416902549467494,770675046972145,1158699194573065,1416902549467494,3.031,7.513,8.447,3.031,314.223,136.28,140.452,314.223
1651,Minneapolis,MN,44.9681555,-93.2085748,3229245838,3,3949,5895,3929588167076167,1378438292542868,296761665336893,461268371842878,28.89,6.602,14.506,22.928,22.565,120.56,162.634,279.055
1652,Minneapolis,MN,44.9682288,-93.2088656,3229245840,3,3949,5895,968611317232676,136210771874015,136210771874015,461268371842878,33.081,10.603,10.603,33.223,30.207,120.633,120.633,279.055
1653,Minneapolis,MN,44.9682452,-93.2085027,3229245841,3,3949,5895,336312654512029,1093569094469025,296761665336893,461268371842878,17.603,3.451,7.032,11.84,25.915,123.394,162.634,279.055
1654,Minneapolis,MN,44.9683069,-93.2090632,2367767624,3,3949,5895,185561463437080,166018075452813,166018075452813,4019671804964811,31.293,10.177,10.177,31.57,9.136,121.295,121.295,296.87
1655,Minneapolis,MN,44.9683442,-93.2090724,3229245844,3,3949,5895,185561463437080,166018075452813,166018075452813,4019671804964811,27.547,7.576,7.576,28.074,9.136,121.295,121.295,296.87
1656,Minneapolis,MN,44.9684116,-93.208368,3229245848,3,3949,5895,336312654512029,1213594429100031,296761665336893,24484703464530811,6.207,10.099,21.225,5.975,25.915,30.532,162.634,299.149
1657,Minneapolis,MN,44.9684528,-93.2263843,11423239624,4,3949,5895,2419449665097743,312206487241800,312206487241800,2419449665097743,3.943,7.732,7.732,3.943,316.37,134.63,134.63,316.37
1658,Minneapolis,MN,44.9685976,-93.2084812,2393475789,4,3949,5895,968611317232676,968611317232676,849622319100360,1113565200974223,18.496,18.496,29.247,19.066,30.207,30.207,223.093,298.215
1659,Minneapolis,MN,44.9685992,-93.2088489,3229245852,3,3949,5895,185561463437080,945737986592994,213294797833476,4019671804964811,8.844,21.337,23.218,6.056,9.136,119.0,120.0,296.87
1660,Minneapolis,MN,44.968646,-93.2089675,2367767629,4,3949,5895,185561463437080,497252658137682,161651022489848,756997483979963,7.585,10.662,26.152,6.332,9.136,31.36,120.274,296.87
1661,Minneapolis,MN,44.968741,-93.2100334,2367767633,4,3949,5895,782888325705896,833068837321716,833068837321716,1500659047729020,32.288,7.667,7.667,24.414,21.02,122.466,122.466,298.704
1662,Minneapolis,MN,44.9687663,-93.2271733,1943750574,3,3949,5895,4180654135491358,2845929492288051,2845929492288051,1191504991314669,16.531,9.624,9.624,10.814,345.596,129.1,129.1,312.75
1663,Minneapolis,MN,44.9689118,-93.2270079,11423239625,4,3949,5895,4180654135491358,824343865154642,824343865154642,506633387179662,6.087,9.98,9.98,6.302,345.596,128.58,128.58,309.359
1664,Minneapolis,MN,44.9689404,-93.2274637,1943750575,3,3949,5895,1167801440349371,840488920009356,840488920009356,1167801440349371,10.589,9.079,9.079,10.589,308.36,128.57,128.57,308.36
1665,Minneapolis,MN,44.9690071,-93.2107078,2367767636,4,3949,5895,921598088401833,302930251323218,302930251323218,556701740833590,30.527,9.042,9.042,24.886,3.994,121.365,121.365,297.931
1666,Minneapolis,MN,44.9690403,-93.2272483,7360302636,3,3949,5895,1224435025783547,228233848638109,228233848638109,327197748771668,11.729,9.008,9.008,4.622,356.683,129.92,129.92,304.625
1667,Minneapolis,MN,44.9692734,-93.2105509,5721665656,4,3949,5895,1194016621034731,1194016621034731,225932853227342,556701740833590,9.024,9.024,22.851,7.23,33.591,33.591,120.0,297.931
1668,Minneapolis,MN,44.9692932,-93.2105343,1712167265,3,3949,5895,1194016621034731,1194016621034731,225932853227342,556701740833590,10.849,10.849,25.067,9.787,33.591,33.591,120.0,297.931
1669,Minneapolis,MN,44.9697303,-93.2286154,1688077551,3,3949,5895,310900593776750,375209033868504,375209033868504,289876429355325,7.034,8.054,8.054,7.866,310.147,120.11,120.11,294.914
1670,Minneapolis,MN,44.969799,-93.2126767,2393475801,3,3949,5895,1691562294891496,496252391806101,877169442833745,1936267563831852,33.708,4.728,11.594,27.841,342.259,119.065,120.813,295.747
1671,Minneapolis,MN,44.9698875,-93.2129002,2393475803,4,3949,5895,1711490779542338,831347137792409,2711468549102695,1447831166471056,34.444,7.227,7.176,29.512,2.327,118.795,198.472,266.572
1672,Minneapolis,MN,44.969992,-93.2297192,1943750585,3,3949,5895,1825977387562601,933337217467016,1207172439715086,742922453050465,25.296,26.809,18.388,22.013,0.433,94.51,173.0,305.66
1673,Minneapolis,MN,44.9700208,-93.228703,1688077553,3,3949,5895,1189843411477789,1343783692662543,328728162022001,575363560095331,29.022,32.042,31.914,27.73,301.913,120.29,120.81,295.204
1674,Minneapolis,MN,44.9702005,-93.2296071,5357257157,3,3949,5895,838064627090102,339846624138024,523339035713413,1121791261660481,9.033,5.783,5.662,14.774,357.713,88.88,164.82,276.89
1675,Minneapolis,MN,44.9702012,-93.2128379,3229270271,3,3949,5895,927025671454403,205402974595346,2090970874763725,1447831166471056,10.67,9.571,9.858,7.494,22.224,32.914,212.47,266.572
