point_id,metro,state,lat,lon,osmid,street_count,tile_x,tile_y,image_id_0,image_id_90,image_id_180,image_id_270,dist_m_0,dist_m_90,dist_m_180,dist_m_270,compass_angle_0,compass_angle_90,compass_angle_180,compass_angle_270
324,Washington DC,DC,38.987657,-76.9454848,2501305989,3,4690,6262,2547976518659995,123340673109296,1581088736509299,1643284193090638,2.792,29.352,30.633,23.995,2.966,98.776,172.018,259.453
325,Washington DC,DC,38.9876886,-76.9414546,258916544,3,4690,6262,2115266518881456,2504919273215585,1284991283449240,1112525293931068,11.369,19.639,4.604,5.712,356.039,87.565,179.131,268.67
326,Washington DC,DC,38.9876899,-76.9412349,249711610,4,4690,6262,308502981061045,1340109014262849,2295216387641075,665014762833509,7.726,18.045,9.351,4.408,0.0,89.703,180.872,268.504
327,Washington DC,DC,38.9877403,-76.9435201,255401838,3,4690,6262,4205365946224101,1505067814066943,1326649809223590,697852216038041,11.992,28.435,20.825,14.546,0.0,91.565,179.056,269.109
328,Washington DC,DC,38.9881531,-76.9343988,271050009,3,4690,6262,150477467371744,3551260154979382,3551260154979382,3930262950567903,25.588,6.911,6.911,25.97,0.0,124.816,124.816,307.97
329,Washington DC,DC,38.9884219,-76.9353509,2528782029,4,4690,6262,934483843948064,1028021672980216,834441013032299,1177102434237775,15.673,5.83,0.696,6.104,0.0,117.121,206.94,295.307
330,Washington DC,DC,38.9887184,-76.9375161,258935043,3,4690,6262,1332694171902830,1067977965487692,4264183647233750,789360953644861,4.376,14.242,22.868,7.661,338.919,66.13,197.882,325.656
331,Washington DC,DC,38.9887427,-76.9375163,5897845311,3,4690,6262,1332694171902830,1067977965487692,4264183647233750,789360953644861,1.923,16.592,23.523,7.936,338.919,66.13,197.882,325.656
332,Washington DC,DC,38.9888133,-76.9352951,251692989,3,4690,6262,853060861912890,1879996212645561,826686268602753,4090816387849413,14.704,19.561,5.56,2.053,44.217,113.511,205.142,265.629
333,Washington DC,DC,38.989143,-76.9350131,255461806,3,4690,6262,2727335950909505,1564013454882715,26213806041606898,1980221216148125,23.554,11.372,7.23,3.043,0.0,114.085,190.996,294.035
334,Washington DC,DC,38.9891912,-76.9350301,9099326138,3,4690,6262,452055716438455,1564013454882715,1379951483800596,1980221216148125,27.265,15.324,7.076,4.395,0.0,114.085,209.294,294.035
335,Washington DC,DC,38.9894032,-76.9365035,6486926437,3,4690,6262,24307899918860375,1102540858706609,1112562551091364,705272971864001,28.741,30.028,19.969,18.067,0.382,97.581,221.887,280.414
336,Washington DC,DC,38.989533,-76.9330018,3789629314,3,4690,6262,1556760651326193,1150932583757596,1113909007580961,2041527963281654,1.587,6.679,33.25,30.374,0.0,47.313,226.208,282.773
337,Washington DC,DC,38.9895543,-76.9365712,9099326195,3,4690,6262,24307899918860375,1102540858706609,1112562551091364,705272971864001,10.974,17.578,4.948,1.232,0.382,97.581,221.887,280.414
338,Washington DC,DC,38.9897377,-76.9354158,6486926436,3,4690,6262,1987103002060950,1271694821366752,2103736680446229,757652940566771,18.47,18.596,21.972,2.613,1.346,44.57,157.944,288.654
339,Washington DC,DC,38.989753,-76.9343697,1653488394,4,4690,6262,1517663098886458,778352374583755,1322976222677639,1294950235635003,1.453,4.638,6.219,6.561,1.528,112.542,167.493,294.583
340,Washington DC,DC,38.9900699,-76.9345102,12431123865,3,4690,6262,394103595675407,1463929278758213,1021009716877853,716845414669801,12.837,15.816,7.853,4.635,0.0,112.713,201.458,292.063
341,Washington DC,DC,38.9900814,-76.9339833,3789629272,3,4690,6262,672678677407527,1747407429477396,1686478585878674,1312881960331725,13.574,14.921,32.179,20.3,0.0,108.454,202.367,329.272
342,Washington DC,DC,38.9901708,-76.9372149,9099326162,3,4690,6262,1168952831769890,193712966422052,2153796398399094,897615481642445,2.675,15.588,6.864,16.019,358.664,96.876,176.279,258.781
343,Washington DC,DC,38.9902083,-76.9340647,6744135878,3,4690,6262,931039704266281,1514360986645214,909837805125137,1819301581989826,2.857,5.526,11.481,27.811,0.0,106.64,123.05,292.678
344,Washington DC,DC,38.9906867,-76.9341755,2140949035,3,4690,6262,290495772951736,510564217781367,678177958480960,1490367405334456,3.026,23.304,5.515,2.409,0.0,90.0,199.589,285.159
345,Washington DC,DC,38.9908059,-76.933812,1653488408,4,4690,6262,714397563056320,774570472180418,1297497944300492,1273205256590104,4.172,3.316,4.427,17.851,0.0,110.308,133.055,259.584
346,Washington DC,DC,38.9908558,-76.9359935,5883036275,3,4690,6262,801546192310892,1851709442425931,1305146771338410,797421722829386,30.676,32.564,24.815,27.356,29.527,101.987,167.048,262.063
347,Washington DC,DC,38.9911209,-76.9407358,2189168643,3,4690,6262,5067468950043012,626338238829419,153091223991422,148914417776424,14.243,16.625,21.342,24.985,-10.271,46.11,166.185,279.292
348,Washington DC,DC,38.9911763,-76.9372278,6519103265,3,4690,6262,4107084162954527,781271174378652,1389445538214560,9718009801619476,1.509,19.333,2.565,26.175,3.697,76.333,161.875,268.916
349,Washington DC,DC,38.9913477,-76.9407755,2484276978,3,4690,6262,5435458699885376,626338238829419,153091223991422,148914417776424,14.114,12.993,12.384,15.188,331.91,46.11,166.185,279.292
350,Washington DC,DC,38.9913583,-76.9405538,251632833,4,4690,6262,5435458699885376,760420978601952,1344435736086393,148914417776424,5.28,10.015,3.554,5.987,331.91,37.865,191.813,279.292
351,Washington DC,DC,38.9913869,-76.9370989,6525789016,3,4690,6262,822614173545226,2237843729993441,1972013842993179,1362178218437115,16.809,1.196,9.63,2.805,1.658,91.458,195.991,266.862
352,Washington DC,DC,38.9913879,-76.9368921,6525789019,3,4690,6262,2405304096508696,2064045697736760,678379204882491,1095756742361118,6.448,2.813,9.463,10.158,357.433,88.455,206.699,259.558
353,Washington DC,DC,38.9915546,-76.93741,6525768943,3,4690,6262,165974582728698,742205100190679,1016859092292210,2648959445305958,20.042,16.917,0.785,23.23,2.447,96.487,190.783,264.894
354,Washington DC,DC,38.9916785,-76.9372318,268835082,3,4690,6262,165974582728698,742205100190679,3323019127984834,9718009801619476,11.851,10.695,12.84,30.454,2.447,96.487,159.444,268.916
355,Washington DC,DC,38.9920489,-76.9335704,6575071581,4,4690,6262,424225656076524,305176639057881,3272901749628162,3894687074095537,2.216,3.312,2.216,2.639,0.0,95.652,179.649,271.638
356,Washington DC,DC,38.9921571,-76.9335215,2172104941,4,4690,6262,761624569992714,843160678753967,1295559618100044,161567656833462,3.458,6.197,3.408,2.06,354.831,96.788,200.718,260.673
357,Washington DC,DC,38.9922294,-76.9341472,2172104955,3,4690,6262,3487863894777390,1455929521480258,553234766792333,1607190379795968,33.322,34.522,32.779,33.235,0.0,123.745,186.997,275.251
358,Washington DC,DC,38.9924397,-76.9331892,2295357663,3,4690,6262,2974582316187530,769463366000949,212875911166350,426061836402049,1.495,1.381,3.746,3.746,0.0,109.001,190.996,212.454
359,Washington DC,DC,38.9928737,-76.9373759,269454116,3,4690,6262,589058496213295,439073464933962,1116322885956543,172437221985009,15.219,14.481,7.223,13.662,349.114,123.405,177.666,219.064
360,Washington DC,DC,38.993349,-76.9369622,5521008488,3,4690,6262,697839806032171,1184639528779467,627317072025324,1319498565246304,29.089,29.281,29.36,31.03,7.136,39.196,163.889,266.588
361,Washington DC,DC,38.9933792,-76.9354011,5521008485,3,4690,6262,1105911988155353,1430508188220661,813591794947586,699212933135466,16.455,16.488,15.375,11.827,21.926,34.584,199.834,282.792
362,Washington DC,DC,38.9601107,-77.1077611,3667862383,4,4682,6263,1191960161256767,1449420629697812,2186017825233858,1507990543716029,7.494,17.574,31.283,13.28,31.8,90.0,133.966,285.949
363,Washington DC,DC,38.9641262,-77.103043,8894968448,3,4682,6263,620317616034760,105357165564511,105357165564511,620317616034760,22.914,6.994,6.994,22.914,309.56,129.54,129.54,309.56
364,Washington DC,DC,38.9644283,-77.1029815,13285595676,4,4682,6263,1138432103470850,565580379128085,565580379128085,1138432103470850,2.968,20.316,20.316,2.968,309.317,129.641,129.641,309.317
365,Washington DC,DC,38.9645809,-77.1036405,11108453326,4,4682,6263,2998042363810222,1029761835215620,2175754569833742,2998042363810222,17.187,3.449,6.208,17.187,310.37,130.328,187.664,310.37
366,Washington DC,DC,38.9655836,-77.1069081,11473908277,4,4682,6263,1071138740784351,1153174286664427,311019548628747,311019548628747,2.626,2.351,10.245,10.245,17.184,37.866,224.742,224.742
367,Washington DC,DC,38.9656265,-77.1066847,11223038242,3,4682,6263,388149620577884,4091056171136855,722720429999817,308845251785969,14.202,14.003,22.98,23.021,23.8,43.799,228.101,245.136
368,Washington DC,DC,38.9656877,-77.1071041,11181890944,4,4682,6263,3998791400167679,4132457160305675,311019548628747,311019548628747,8.702,18.758,10.912,10.912,354.21,40.378,224.742,224.742
369,Washington DC,DC,38.9657878,-77.1052904,13285595701,4,4682,6263,3978080455614275,536482912070068,536482912070068,3978080455614275,19.891,2.175,2.175,19.891,314.82,133.247,133.247,314.82
370,Washington DC,DC,38.9658171,-77.1069666,11181890950,3,4682,6263,223642625885425,4410636855647509,722720429999817,792566439557049,22.552,21.188,12.242,10.267,355.02,68.92,228.101,237.311
371,Washington DC,DC,38.9682136,-77.1088501,7873383037,4,4682,6263,6875396885916801,1670334620218730,1670334620218730,6875396885916801,24.494,6.589,6.589,24.494,308.474,126.26,126.26,308.474
372,Washington DC,DC,38.9686397,-77.1023937,4210942219,3,4682,6263,550691077491567,2927637190727253,1640988153901365,1034120608210849,13.954,14.862,13.051,27.577,10.977,95.595,187.383,272.332
373,Washington DC,DC,38.9689848,-77.1101408,293561482,3,4682,6263,343989733814134,1044337917199813,1044337917199813,343989733814134,16.158,2.539,2.539,16.158,301.76,120.868,120.868,301.76
374,Washington DC,DC,38.9690807,-77.1100674,49152714,4,4682,6263,343989733814134,1044337917199813,1258789695288515,343989733814134,4.93,14.877,15.115,4.93,301.76,120.868,122.014,301.76
375,Washington DC,DC,38.9598644,-77.0964239,12360197731,4,4683,6263,420609759903730,175357655006652,175357655006652,420609759903730,18.715,2.679,2.679,18.715,311.365,128.55,128.55,311.365
376,Washington DC,DC,38.9598826,-77.0867128,13074917311,3,4683,6263,850790587779853,1316432179735818,301754638153547,301754638153547,5.874,2.53,5.989,5.989,19.0,57.0,224.97,224.97
377,Washington DC,DC,38.9600715,-77.086472,49897582,4,4683,6263,3989419954682710,583420814217929,1079450932464693,1079450932464693,6.256,3.872,5.347,5.347,18.0,57.0,222.33,222.33
378,Washington DC,DC,38.960269,-77.0854281,10748179815,3,4683,6263,25602755572650056,969519597183330,2998817873729286,859127993324628,1.687,14.572,3.106,10.008,357.0,75.195,162.249,266.0
379,Washington DC,DC,38.9603042,-77.0853071,13433187841,3,4683,6263,4393970263991093,154769186586837,823707971899453,859127993324628,4.696,10.653,8.209,19.163,335.25,56.293,154.899,266.0
380,Washington DC,DC,38.9603446,-77.0967186,12360197727,3,4683,6263,2086782131492484,1227682885034116,1227682885034116,343129067147187,6.089,18.233,18.233,4.887,309.726,128.971,128.971,295.13
381,Washington DC,DC,38.960469,-77.082974,13594488104,4,4683,6263,959019224942641,1281738454000353,167049569369823,1859849537885781,5.768,5.951,7.677,5.302,1.328,133.0,180.0,265.0
382,Washington DC,DC,38.9605429,-77.0803898,13076780718,4,4683,6263,1176886821327370,864193426504399,1808828413155902,868592105889893,4.792,6.962,5.019,1.665,358.0,80.0,176.0,283.0
383,Washington DC,DC,38.9611926,-77.0850263,10926336808,4,4683,6263,181820870975524,1598225557432053,716801704698972,1128656058588860,7.564,10.878,5.406,2.631,4.849,93.0,209.0,277.0
384,Washington DC,DC,38.9612984,-77.0855883,10739418823,3,4683,6263,535197385062248,1252817519254096,361286596046987,737237677375285,30.425,34.971,14.256,9.621,342.4,90.0,183.786,213.801
385,Washington DC,DC,38.9618005,-77.0846349,12282134931,4,4683,6263,980037039345535,980037039345535,390911746942899,1510881833407498,4.652,4.652,10.449,7.101,41.4,41.4,167.275,237.0
386,Washington DC,DC,38.9618924,-77.0991206,3711333560,4,4683,6263,444425510949187,1467308100618871,1467308100618871,444425510949187,1.268,15.658,15.658,1.268,310.835,129.555,129.555,310.835
387,Washington DC,DC,38.9619705,-77.0990391,3711333553,3,4683,6263,444425510949187,1467308100618871,1467308100618871,861769774552334,11.332,26.837,26.837,11.268,310.835,129.555,129.555,310.33
388,Washington DC,DC,38.9621408,-77.0802135,12594317180,4,4683,6263,547456201410661,648543863714468,1626757119099090,1826695684536008,5.526,4.304,7.1,3.474,4.0,79.929,178.0,270.0
389,Washington DC,DC,38.9621441,-77.0812725,13583969366,4,4683,6263,3532084863592645,717015380329896,1206955488081715,1070691354432646,0.2,5.105,5.559,3.088,5.0,97.273,181.0,276.0
390,Washington DC,DC,38.9625513,-77.0836853,11049779246,4,4683,6263,1410369567275236,270282251964500,379431647966391,855647473673505,15.399,4.629,11.491,6.566,359.0,44.2,160.274,256.0
391,Washington DC,DC,38.9628287,-77.101013,3764020832,4,4683,6263,506672747432445,423157237445454,423157237445454,474935563617581,23.4,4.973,4.973,22.219,314.58,130.017,130.017,295.01
392,Washington DC,DC,38.9628411,-77.083711,9273135475,3,4683,6263,714775419784514,714775419784514,625189009216125,2156816158067944,29.504,29.504,32.209,33.54,44.4,44.4,212.272,249.0
393,Washington DC,DC,38.9630353,-77.1012672,3711151653,4,4683,6263,925422441625077,1017171290089689,1017171290089689,925422441625077,17.116,1.665,1.665,17.116,304.02,129.587,129.587,304.02
394,Washington DC,DC,38.963039,-77.0802145,12594317179,4,4683,6263,1268120740992979,122038377376544,1290455315291442,1293194071687652,2.656,4.961,5.865,5.372,358.0,86.258,175.0,265.0
395,Washington DC,DC,38.9631303,-77.0825896,10926336825,4,4683,6263,564373263270632,1571031347668984,490557867339147,907680775084796,6.953,7.585,7.344,6.407,356.0,83.0,178.0,274.0
396,Washington DC,DC,38.9631546,-77.1009663,3667873180,4,4683,6263,1850422891783798,485835837645491,4275096082726916,1850422891783798,4.469,25.907,5.048,4.469,310.7,129.721,211.694,310.7
397,Washington DC,DC,38.9632302,-77.0824676,12345193741,3,4683,6263,1141989800651082,569242382360097,867898569468551,1192400889561876,6.289,4.28,3.515,3.931,357.0,66.0,197.0,275.0
398,Washington DC,DC,38.9633004,-77.1017015,13676890413,3,4683,6263,3957291837687999,185406863867675,185406863867675,3957291837687999,18.67,2.444,2.444,18.67,309.63,129.877,129.877,309.63
399,Washington DC,DC,38.9644541,-77.0801721,8506776856,3,4683,6263,982295903353324,8858027274323753,710242240054655,538758998932815,7.809,13.211,10.893,7.278,354.0,103.0,180.0,236.0
400,Washington DC,DC,38.9648153,-77.0803898,12594317203,3,4683,6263,3985168045053205,1541438776529397,547993841271274,2340097703147701,8.441,6.714,5.677,5.491,1.0,88.0,177.0,261.0
401,Washington DC,DC,38.9687503,-77.1010066,10759575588,4,4683,6263,1044274274073404,1333961707746794,1472195327243297,341971348741287,12.65,17.515,0.714,3.748,11.238,91.585,189.201,267.684
402,Washington DC,DC,38.9759956,-77.0996498,3927802385,3,4683,6263,1203190077644296,407867785320788,753172513359601,1634409687681867,28.986,4.333,9.651,14.915,32.076,74.218,210.66,235.653
403,Washington DC,DC,38.9596394,-77.0723492,13697032617,3,4684,6263,1197201351358429,817373181131971,9371644079565132,2250339432114483,6.393,8.123,7.934,7.857,359.0,114.0,207.0,285.0
404,Washington DC,DC,38.9597507,-77.0770731,13479573013,4,4684,6263,1026516444829796,3016564428646423,526444908715458,757511704916165,6.607,7.781,5.891,7.904,9.618,93.558,179.134,268.792
405,Washington DC,DC,38.9602733,-77.0746654,13697032535,4,4684,6263,1137852756678034,1479808826432764,1400018691824692,857733366738897,5.661,4.672,8.251,7.788,4.786,97.0,173.0,284.0
406,Washington DC,DC,38.9603791,-77.0647726,12307589036,3,4684,6263,1238302111296005,765645219681997,765645219681997,1528101725318315,10.414,3.569,3.569,24.236,357.0,125.0,125.0,302.0
407,Washington DC,DC,38.9604003,-77.0727921,12364988060,3,4684,6263,1518201065511967,1259848795314800,818974664274828,2612680589118787,4.904,16.717,6.204,8.567,17.0,90.0,176.0,282.0
408,Washington DC,DC,38.9604844,-77.0728455,12364988064,4,4684,6263,1737794890392585,2023220784845521,1874032716656337,605170692117695,2.587,15.59,11.786,8.137,326.0,87.0,191.0,264.0
409,Washington DC,DC,38.9607448,-77.0662456,12616527638,3,4684,6263,1209140818057595,2029392454339940,2486571641476709,25604069275901360,5.376,7.016,4.052,12.249,359.0,66.0,161.707,269.0
410,Washington DC,DC,38.9609385,-77.0689965,12617099802,3,4684,6263,347756270647345,136366025110272,1220622036942342,666585151102841,1.778,5.753,7.525,13.141,343.349,90.15,189.0,270.859
411,Washington DC,DC,38.9609445,-77.0588362,12616670053,3,4684,6263,526415515307970,753778681979846,1320531236052075,486249889288446,10.495,6.435,10.643,8.832,0.0,89.83,177.0,270.23
412,Washington DC,DC,38.960952,-77.0770603,12617099839,4,4684,6263,759480554719414,1028680271264594,2875618056021206,840832818953747,6.554,8.799,8.465,7.005,3.797,90.46,180.396,254.0
413,Washington DC,DC,38.9609585,-77.0596728,12616670055,3,4684,6263,1472954093775067,706999633977455,826162900128316,532185685117896,3.41,4.592,13.222,4.743,40.0,90.587,175.0,273.636
414,Washington DC,DC,38.9610883,-77.0699771,12617099820,4,4684,6263,1635383930381211,301621808786796,1328697591713274,1686787118767213,4.957,5.166,3.57,2.203,359.0,90.592,215.0,273.872
415,Washington DC,DC,38.9611056,-77.0637892,12616670097,3,4684,6263,1593545024890075,473297638270098,1584297019247666,236394494911998,3.795,9.768,3.954,2.065,328.0,94.917,180.0,269.27
416,Washington DC,DC,38.9611137,-77.0598327,12616670065,3,4684,6263,947386419294279,189871003201583,2961207400841935,1128171891368341,12.414,9.216,2.528,2.238,353.225,88.632,170.258,270.083
417,Washington DC,DC,38.9611185,-77.0659331,12616527658,4,4684,6263,350484176567756,1435822720334902,1167200272172405,3992340234209599,5.624,7.199,6.804,3.939,0.0,96.265,176.0,268.342
418,Washington DC,DC,38.9614919,-77.0598515,13697083927,4,4684,6263,340389947943529,1133232745688696,473200451214963,376981104753089,7.133,22.875,6.347,7.324,344.151,36.0,177.868,267.261
419,Washington DC,DC,38.9620178,-77.0747907,13583969360,4,4684,6263,546659261565938,151862196934303,2256873948138047,241119134046483,9.378,9.129,17.187,6.739,59.0,90.825,235.0,272.756
420,Washington DC,DC,38.9620249,-77.0772264,13477984225,3,4684,6263,4110914715694582,1415581040136452,538348874148415,1823158078020612,5.485,5.341,5.438,7.489,355.042,95.0,175.169,269.535
421,Washington DC,DC,38.9625996,-77.062633,13697083776,4,4684,6263,1531367771335381,1145338434407362,678503676705110,711162322036673,9.346,4.395,6.891,4.178,357.0,83.0,171.557,262.0
422,Washington DC,DC,38.9626442,-77.062855,13697083745,4,4684,6263,1348368493501574,527228556951134,2477107356020366,1321467823047355,7.598,4.496,2.169,5.999,357.0,105.0,204.0,274.0
423,Washington DC,DC,38.9630356,-77.0765078,13057159166,4,4684,6263,870583592498241,824861791929568,2290482854771017,1178241082673136,8.824,9.23,6.874,9.558,32.0,89.476,223.0,269.754
424,Washington DC,DC,38.9630362,-77.071259,13594488176,4,4684,6263,770086612744456,1074625384300960,989009078577638,908918101172812,5.107,3.758,8.662,9.974,0.0,101.0,182.438,273.0
425,Washington DC,DC,38.9631621,-77.0617054,13697083934,4,4684,6263,1515537556444524,973980295573107,4215137038741515,733489459058521,6.406,4.769,9.958,2.88,354.0,109.0,182.0,269.0
426,Washington DC,DC,38.9639413,-77.0708157,13583969309,4,4684,6263,1008227851459274,1189397516236764,3570625956414068,1212272216953803,9.448,10.401,29.708,8.526,34.0,92.0,125.0,271.0
427,Washington DC,DC,38.9639429,-77.077068,13479543383,3,4684,6263,856008649735497,419044826157371,863679871505680,1369890038112163,5.657,4.974,3.338,6.089,1.0,89.203,161.193,288.0
428,Washington DC,DC,38.9639437,-77.0746708,13057159183,4,4684,6263,553399096003643,577829103209225,1144109107297479,1255318293084153,5.609,4.299,22.819,8.035,0.0,87.617,197.0,274.0
429,Washington DC,DC,38.963944,-77.0680221,13598370313,4,4684,6263,843907771762271,1391809385768145,2099452397504753,3053360564909441,8.946,6.831,0.226,10.651,312.0,90.0,181.0,270.0
430,Washington DC,DC,38.9639445,-77.0751687,12366327693,4,4684,6263,904576518564470,4088790424531315,822052746753816,565286049736044,11.049,1.052,6.961,7.784,358.0,113.048,155.867,250.0
431,Washington DC,DC,38.9639454,-77.0740344,13057159180,4,4684,6263,1243381060184484,4515545308483488,1309156094390147,533524682824878,4.525,3.298,2.716,5.632,1.0,89.31,191.0,262.0
432,Washington DC,DC,38.9639463,-77.0639629,13697066246,3,4684,6263,9635113116516051,25085509021136277,1174745234601868,1832344404236896,8.641,4.62,5.057,6.279,5.0,84.0,175.0,243.0
433,Washington DC,DC,38.9640646,-77.0772248,13594488126,3,4684,6263,1835403366661037,1229384014595821,405511622652382,2089164691583620,5.565,4.279,5.312,4.472,357.364,82.285,188.0,242.0
434,Washington DC,DC,38.9643765,-77.0748515,1428358602,3,4684,6263,908785801834132,977162501134155,1134793301333579,1285201192692274,18.716,19.014,9.465,7.165,14.0,91.0,173.0,276.0
435,Washington DC,DC,38.9644305,-77.0614294,13697083837,4,4684,6263,1340785433083640,868678032137722,586811567204320,686436244179801,4.324,6.812,6.518,9.099,327.472,88.0,185.0,294.0
436,Washington DC,DC,38.9648474,-77.0765105,13594488160,4,4684,6263,1366075294467769,591333206024039,3301857123324525,855037260221212,5.653,7.404,2.988,2.123,317.0,89.693,202.0,260.0
437,Washington DC,DC,38.96485,-77.0639644,13697066254,4,4684,6263,1118541208980264,390501519324178,563490388165239,663527726761726,3.975,6.158,4.861,3.339,356.498,95.522,180.702,267.0
438,Washington DC,DC,38.9648502,-77.0673607,13598370399,4,4684,6263,942528971336980,2937600429764627,1160940306164917,722712082058497,7.713,3.942,5.378,9.113,328.0,75.0,150.0,271.724
439,Washington DC,DC,38.9648506,-77.0792383,13594488158,4,4684,6263,681380093724289,3911812115741074,1725714895068688,1239768044680960,4.494,5.849,7.624,6.51,36.264,94.0,178.0,277.0
440,Washington DC,DC,38.9648508,-77.0709279,13583969295,4,4684,6263,1305423913837085,864082915106303,1532228051318818,1285354109551810,6.579,2.193,5.358,5.445,34.0,96.267,125.0,275.0
441,Washington DC,DC,38.9648509,-77.0658075,13697066258,4,4684,6263,984712266922136,1142575806237290,1937099480546738,1920307264802471,7.121,5.764,5.243,8.186,335.0,89.66,127.0,270.426
442,Washington DC,DC,38.9648511,-77.0663039,13598370401,4,4684,6263,1156183802765073,1390694158019086,458947315986671,1699226813581186,6.268,6.713,5.946,10.314,358.0,89.175,182.106,275.551
443,Washington DC,DC,38.9649686,-77.0639672,13697066270,3,4684,6263,652172369917312,6686516831468242,717688779652627,1833681040171647,4.506,5.098,6.821,2.744,348.43,97.263,178.905,268.445
444,Washington DC,DC,38.9649694,-77.0644603,13697066274,4,4684,6263,1653393039447567,371509041560747,829185863368758,3775878619304786,4.128,5.294,8.078,2.465,346.0,92.5,123.0,271.326
445,Washington DC,DC,38.9649738,-77.0633166,13697066266,4,4684,6263,3091558757760749,1251715668688117,510580830561206,188413486605899,9.205,4.522,1.938,0.767,2.617,89.11,198.625,269.399
446,Washington DC,DC,38.9649754,-77.0703523,13479403377,4,4684,6263,1249020809648481,410118728812671,983852289043424,1219857586719356,10.338,3.171,5.092,4.893,356.0,98.0,178.758,260.0
447,Washington DC,DC,38.9649988,-77.0714964,13583969266,3,4684,6263,1552725365731756,2034482060075525,653280314478469,1747355545943354,2.645,10.231,8.738,6.858,339.0,91.391,180.0,270.0
448,Washington DC,DC,38.9650908,-77.0768694,12359887220,3,4684,6263,1686761945449330,478761530424894,1333949481546886,1368660405001726,21.953,20.095,18.584,16.362,1.0,89.545,191.0,263.0
449,Washington DC,DC,38.9651248,-77.0755428,12373791540,3,4684,6263,2299420937149066,593555930094095,988156439848139,1369062247799865,5.66,19.631,9.183,8.246,345.0,98.0,158.0,227.0
450,Washington DC,DC,38.9652148,-77.075484,736936481,3,4684,6263,1873299040062324,593555930094095,1282752029665449,8894369730680925,13.175,28.345,17.951,16.362,344.0,98.0,162.0,227.0
451,Washington DC,DC,38.9652522,-77.0768941,12359887218,3,4684,6263,961637634677077,893198813253575,1201489340325432,2428855017533170,20.631,22.63,22.638,22.979,358.426,102.0,181.308,264.0
452,Washington DC,DC,38.9656017,-77.0621111,13697083881,3,4684,6263,128386176044596,796528436539402,1880674536202244,2160503137693166,6.196,7.873,9.489,10.745,6.889,84.0,184.0,267.0
453,Washington DC,DC,38.9657525,-77.0633155,13697083933,4,4684,6263,1313739309134725,1042699043022582,931776420842781,1892147500970272,3.688,7.274,1.564,6.486,353.717,89.747,196.713,270.86
454,Washington DC,DC,38.9657544,-77.0619729,13163290463,3,4684,6263,3902023083345296,816148287969600,1579429532938762,700508219320759,7.19,7.462,5.884,9.549,357.0,95.0,181.0,270.0
455,Washington DC,DC,38.9657572,-77.067761,13583969205,4,4684,6263,2577686132423400,1268590267482122,833282245913103,521254494214390,8.101,5.916,6.941,8.092,10.0,77.0,209.0,275.0
456,Washington DC,DC,38.9657593,-77.077767,13594488144,4,4684,6263,1531374931522845,4384124421644860,1168961498102399,1984899629091210,6.728,5.087,7.46,8.277,14.0,94.216,204.0,254.0
457,Washington DC,DC,38.9657602,-77.0750529,13057216727,4,4684,6263,788732180831104,591582863264078,861701436541977,813546804891432,7.66,5.927,5.846,9.355,31.0,73.0,192.0,273.0
458,Washington DC,DC,38.9657613,-77.0759198,13057216722,3,4684,6263,593290883502225,576194038201841,2083094682144315,3295294683978285,4.211,1.872,8.601,3.859,355.0,50.0,166.0,255.0
459,Washington DC,DC,38.9658545,-77.0783705,12184123814,3,4684,6263,767219943037913,2998659900405993,833537816097074,2899124187134179,8.534,5.314,4.903,4.346,3.0,77.066,167.0,284.0
460,Washington DC,DC,38.9658771,-77.0639648,13697066292,4,4684,6263,1212381309569555,5273419992716665,713766319761850,5879946538745542,2.664,7.435,4.119,6.057,352.116,59.232,180.855,273.665
461,Washington DC,DC,38.9658802,-77.0621384,13312417070,3,4684,6263,1461922431555446,672932684001531,929053399360615,1568757014541277,6.66,7.777,7.489,6.184,9.0,86.617,205.0,266.0
462,Washington DC,DC,38.9658803,-77.067163,13479425722,3,4684,6263,1201655664652203,740027406986603,808997408698203,334636525008800,7.478,4.922,8.058,6.898,7.0,90.706,206.0,270.938
463,Washington DC,DC,38.9658833,-77.0683496,13479423572,3,4684,6263,671626252692477,1176582812839141,2135254563947816,7601820633191373,5.874,5.77,6.091,3.013,357.0,87.471,159.0,271.223
464,Washington DC,DC,38.965889,-77.0685307,13479423570,4,4684,6263,1418808126477505,4419576688099278,551223551179294,2999291773674857,6.743,6.424,7.163,6.306,8.0,95.567,182.0,270.486
465,Washington DC,DC,38.9658989,-77.0589811,13703439407,3,4684,6263,1213758963967027,1166072678926806,918621497403585,832014376667973,7.423,7.724,9.576,6.498,349.0,86.0,186.0,272.0
466,Washington DC,DC,38.966665,-77.0764368,13057216752,3,4684,6263,1658545735585825,1408073667644801,1774319489892627,866959618555689,5.973,6.544,17.195,5.715,340.0,94.0,186.0,308.0
467,Washington DC,DC,38.9668154,-77.076843,12345193789,3,4684,6263,3805064729628866,1199540568992948,1422667726257980,550118524689123,8.723,6.658,10.257,8.605,2.0,83.0,181.0,241.0
468,Washington DC,DC,38.9669282,-77.0612382,13312417082,4,4684,6263,900708342574024,1982556652538704,810241075190813,959977679937713,8.907,8.157,8.278,8.111,352.0,127.0,185.0,254.0
469,Washington DC,DC,38.9670469,-77.0729983,13583969254,4,4684,6263,843256588647909,887049529467708,551489127351100,1563599044984379,9.282,5.951,4.611,3.769,355.0,103.268,197.0,254.0
