point_id,metro,state,lat,lon,osmid,street_count,tile_x,tile_y,image_id_0,image_id_90,image_id_180,image_id_270,dist_m_0,dist_m_90,dist_m_180,dist_m_270,compass_angle_0,compass_angle_90,compass_angle_180,compass_angle_270
1194,Seattle,WA,47.6795998,-122.374772,12308845591,4,2622,5717,846164786001182,312421797211112,320225553050638,1211770570772691,7.808,8.18,7.808,11.871,0.0,93.651,211.855,269.125
1195,Seattle,WA,47.6796046,-122.3745627,12308845595,3,2622,5717,3471656782934788,141322221315047,320225553050638,25194097326892598,3.002,2.831,9.191,14.453,0.0,80.619,211.855,270.0
1196,Seattle,WA,47.6800018,-122.3831722,9530288376,3,2622,5717,784385454106646,30763705763244030,1286386963163303,758749403228771,1.228,0.469,1.429,0.928,355.003,82.408,181.015,270.0
1197,Seattle,WA,47.6800376,-122.3682399,3649800968,3,2622,5717,762598256605011,993353232932160,2434838803597584,25301103139473803,3.324,31.79,1.733,6.033,359.4,90.0,185.354,287.608
1198,Seattle,WA,47.665399,-122.3538415,3557299234,3,2623,5717,1332296177633494,1091247416537506,1319223566345381,641881110028757,32.162,15.346,23.218,34.691,318.852,99.069,177.347,273.687
1199,Seattle,WA,47.6657344,-122.350002,514933671,3,2623,5717,752361491040650,749762834708692,742282508626498,746700921308227,7.855,24.704,31.129,22.519,357.59,84.153,171.789,264.508
1200,Seattle,WA,47.6659238,-122.3603251,13541937306,4,2623,5717,505302827376094,346309540195580,222498336954726,2973496866194995,7.779,9.033,1.589,7.619,0.0,85.219,157.89,271.354
1201,Seattle,WA,47.6659326,-122.3489643,3919850759,3,2623,5717,1421025939199935,1977793062792285,1115000186740691,1984350898999628,31.766,28.594,18.146,22.299,42.546,90.938,184.687,244.711
1202,Seattle,WA,47.6660883,-122.3488834,3919850737,3,2623,5717,1128536255873211,1722468725101843,642682615555495,1335575721528655,21.0,19.364,10.025,13.713,333.618,103.781,180.0,233.087
1203,Seattle,WA,47.6660982,-122.3487955,3921039402,3,2623,5717,1128536255873211,1722468725101843,642682615555495,1335575721528655,17.964,15.547,3.752,7.105,333.618,103.781,180.0,233.087
1204,Seattle,WA,47.6661694,-122.3491985,3919850732,3,2623,5717,1900937947304971,690913964024172,1767043147278776,1290922319165296,13.057,10.791,13.673,15.116,357.559,75.823,171.462,261.115
1205,Seattle,WA,47.6661699,-122.349067,3921039416,3,2623,5717,641048872002573,709213572166653,1482507029332436,1410608773334251,16.584,15.56,17.207,16.56,0.821,95.5,192.214,260.817
1206,Seattle,WA,47.6662794,-122.3491959,3919850708,3,2623,5717,641048872002573,1104921344542524,1767043147278776,1290922319165296,1.707,2.096,8.902,9.572,0.821,103.7,171.462,261.115
1207,Seattle,WA,47.6663132,-122.349697,3919850794,3,2623,5717,1488650349067926,1739730943376823,24426796306939557,794022859772002,14.377,2.363,11.01,9.802,355.344,96.072,187.671,281.272
1208,Seattle,WA,47.666314,-122.3498833,3919850702,3,2623,5717,2315502102212637,1130847018971819,24426796306939557,794022859772002,0.701,2.951,2.951,4.154,4.114,102.027,187.671,281.272
1209,Seattle,WA,47.666328,-122.3581793,5574991464,3,2623,5717,3242642309295678,504876944279739,504876944279739,3242642309295678,7.807,14.071,14.071,7.807,313.569,130.103,130.103,313.569
1210,Seattle,WA,47.666394,-122.3488111,13369079638,3,2623,5717,1278061920431032,639372789210505,3262652057216276,1301717418294945,2.466,1.031,4.071,7.49,0.812,94.756,174.085,274.543
1211,Seattle,WA,47.6665252,-122.3505786,679674141,3,2623,5717,1304106638041563,1299820041652442,1079222234323209,621921937303711,3.074,11.256,12.307,10.624,348.281,101.455,168.003,264.393
1212,Seattle,WA,47.6667888,-122.3574689,13344079119,4,2623,5717,213894133606830,762519217739418,215265180117528,3101534246741104,7.879,4.089,13.689,12.534,352.329,90.788,180.585,267.732
1213,Seattle,WA,47.6667947,-122.3588101,13344079209,4,2623,5717,496895701744367,2901045630148635,890621315003391,563434278379375,34.611,4.365,6.408,17.718,0.594,89.065,177.817,292.99
1214,Seattle,WA,47.6669297,-122.35733,13344079135,4,2623,5717,137233355094441,482717209816728,215265180117528,273206941168547,3.015,11.663,10.435,5.559,344.501,82.746,180.585,282.651
1215,Seattle,WA,47.6669303,-122.3582414,13344079172,3,2623,5717,496895701744367,429261604771678,2909940682617566,3917442898362776,10.814,12.101,21.02,3.398,0.594,90.0,203.099,271.15
1216,Seattle,WA,47.6672145,-122.3611332,13027830228,3,2623,5717,795951131056983,468168867770508,1242769923266554,803557380580403,5.6,7.264,2.614,6.503,0.0,74.053,153.743,280.563
1217,Seattle,WA,47.6675338,-122.3521418,696860541,3,2623,5717,1164672875693255,732634936354044,1084477913320579,3223146134507829,9.133,2.466,4.776,6.04,349.197,92.559,191.82,267.06
1218,Seattle,WA,47.6675678,-122.3455637,7386165860,5,2623,5717,1432691341278461,25347396338183223,2542988689408709,774865211808867,34.028,33.552,2.452,1.045,23.245,37.677,208.411,225.165
1219,Seattle,WA,47.6679716,-122.3512935,3717460187,3,2623,5717,1124186616255325,1322288036269933,795704246448972,788828636987224,0.624,19.221,19.278,18.91,352.789,95.434,227.89,277.173
1220,Seattle,WA,47.6682655,-122.3468066,1507614585,4,2623,5717,301988278311858,1078248307797753,1338792781012559,576296902142321,33.832,17.938,10.773,8.738,0.0,87.975,196.32,265.72
1221,Seattle,WA,47.6685076,-122.3525367,9581235770,3,2623,5717,1274660213608446,588768154171966,1218941303338381,1829079737691529,2.252,3.43,3.523,3.161,357.179,65.369,179.05,217.081
1222,Seattle,WA,47.6685312,-122.3545658,13040555778,3,2623,5717,111154211524799,167642181962631,1802282339946005,294793558858421,10.942,19.886,5.606,7.381,0.005,100.549,182.29,257.131
1223,Seattle,WA,47.668575,-122.3631754,8313043365,3,2623,5717,549969089720271,786358349780931,469550534120206,460896172137390,11.912,3.484,31.394,15.318,0.0,89.631,180.0,268.974
1224,Seattle,WA,47.6687589,-122.3591494,13030961650,4,2623,5717,1052457441830157,216547246629030,1574370876248294,2609590626008424,4.831,11.37,6.98,6.673,1.102,88.639,182.268,271.849
1225,Seattle,WA,47.6687608,-122.3620196,13027830255,3,2623,5717,2618060085161459,851080582421130,1256589928098076,853094315559223,1.613,10.384,31.22,5.187,0.0,91.013,185.782,267.462
1226,Seattle,WA,47.6687722,-122.3632054,5012375743,4,2623,5717,516903129350593,1418738552209664,3975144695911113,468688091059910,1.993,13.772,16.685,2.411,0.0,90.735,168.888,266.114
1227,Seattle,WA,47.6687742,-122.3631065,5012375742,3,2623,5717,145685370805740,589766705319586,3975144695911113,320251606420089,2.275,13.865,9.455,5.505,0.0,88.605,168.888,268.033
1228,Seattle,WA,47.6687852,-122.3628399,5012375745,3,2623,5717,990630365026193,520193512343502,469550534120206,138760994941573,2.637,5.483,5.483,2.637,0.0,73.459,180.0,269.044
1229,Seattle,WA,47.6688253,-122.3630654,5012375740,4,2623,5717,145685370805740,589766705319586,3975144695911113,2191599194310922,8.297,19.83,6.464,8.099,0.0,88.605,168.888,268.153
1230,Seattle,WA,47.6690178,-122.3488155,3717445840,3,2623,5717,1410706289987202,1663064411045107,1490230435670239,1481696436302435,6.82,5.578,6.866,7.215,11.962,76.476,211.898,265.796
1231,Seattle,WA,47.669158,-122.3504324,679008067,3,2623,5717,1691377138192274,1321973812823035,1512254603464356,1065485922320309,5.738,7.586,8.404,2.542,349.246,102.115,181.19,259.604
1232,Seattle,WA,47.6691688,-122.3542902,13040555780,3,2623,5717,384814359820423,1134982817255639,852822905446798,1641269149395761,7.524,15.106,8.15,17.845,0.723,85.7,180.0,306.593
1233,Seattle,WA,47.669252,-122.3608952,12138111074,4,2623,5717,1386486565068485,525370335157568,589040026420997,958450388226162,2.62,17.256,1.718,4.765,0.0,97.92,181.84,264.763
1234,Seattle,WA,47.6693569,-122.3639166,8313043357,3,2623,5717,3435246933243598,1478571403376729,926293271272344,1141126800450659,7.771,1.948,8.867,9.109,21.395,89.497,161.746,272.17
1235,Seattle,WA,47.6693913,-122.3607055,13030658906,3,2623,5717,131559735672571,339712704159336,538421473818236,958450388226162,6.639,9.104,7.368,16.483,2.488,64.006,180.3,264.763
1236,Seattle,WA,47.669508,-122.3636323,13027891094,3,2623,5717,1609234537183247,1746942652693282,800172922867410,828557764436683,2.204,0.957,2.348,4.667,340.452,85.173,161.392,271.9
1237,Seattle,WA,47.6695791,-122.3589485,13030961668,3,2623,5717,650385709167733,785888545622395,965805170916820,277020870828549,3.726,6.773,12.003,11.769,0.0,101.056,177.144,327.603
1238,Seattle,WA,47.6695978,-122.3591462,13030961651,3,2623,5717,2915570155377855,328331722242565,395454844814511,277020870828549,7.533,7.44,4.426,11.529,0.0,102.344,168.679,327.603
1239,Seattle,WA,47.6696896,-122.3528473,13043747087,4,2623,5717,739762935577306,771836778564522,1746488652922142,776644551492826,13.308,7.285,9.604,8.782,0.665,96.591,195.872,258.483
1240,Seattle,WA,47.6697137,-122.3591289,13030965549,4,2623,5717,2915570155377855,328331722242565,765128774201224,277020870828549,5.456,5.967,5.569,8.767,0.0,102.344,169.198,327.603
1241,Seattle,WA,47.6697987,-122.354278,8557763364,4,2623,5717,672963953913118,1012624249273547,899390557306205,490226512178638,6.603,19.152,3.009,2.611,1.104,108.263,172.33,281.2
1242,Seattle,WA,47.670026,-122.3527375,2029564227,3,2623,5717,1708791253105334,1962361811245246,24916244437958925,786728687353975,9.805,11.048,9.029,10.09,0.944,47.64,176.367,229.66
1243,Seattle,WA,47.6700599,-122.3593671,53103657,3,2623,5717,533490717812760,1886159771536414,3943499332393327,1126073027905050,4.653,33.683,1.312,16.909,352.33,91.001,155.283,325.015
1244,Seattle,WA,47.6703704,-122.3564698,13030961698,3,2623,5717,165476992160386,2570322006604249,486009259308395,468963171026904,4.215,9.629,10.136,12.186,358.263,91.063,189.253,259.339
1245,Seattle,WA,47.6703843,-122.3564532,13030961695,3,2623,5717,165476992160386,938353456979038,486009259308395,468963171026904,4.854,8.008,9.906,13.744,358.263,78.317,189.253,259.339
1246,Seattle,WA,47.6705022,-122.3554831,13030812325,3,2623,5717,281926253712812,373806650671897,326873935479856,520034692346303,4.296,7.816,3.145,20.572,0.0,99.268,190.149,273.926
1247,Seattle,WA,47.6705326,-122.3571415,13030965544,4,2623,5717,475999480395618,1217118652055961,1388606761511578,369572461253399,11.164,8.354,8.751,8.598,300.84,118.778,122.707,293.907
1248,Seattle,WA,47.6706693,-122.3518094,13043808008,3,2623,5717,343155563808393,1363292847375932,802271633739598,964872647597287,8.591,9.754,12.143,11.941,0.0,94.045,195.075,270.0
1249,Seattle,WA,47.6706976,-122.3519386,13043747093,4,2623,5717,1162029460908230,3003521689878107,854209561835727,187740189885144,7.11,6.203,11.393,5.549,0.0,87.481,180.0,271.941
1250,Seattle,WA,47.6707021,-122.3580927,13030965546,4,2623,5717,784675619085377,379126476701368,2804650986465933,326425805737320,3.303,7.533,10.922,6.438,22.441,71.396,189.347,292.991
1251,Seattle,WA,47.6709146,-122.3507592,681813636,3,2623,5717,1072973261696074,776110168720379,1827423518170994,1284830316563042,11.651,1.126,3.371,5.366,354.794,94.838,147.111,268.871
1252,Seattle,WA,47.6709648,-122.3652189,13027731013,4,2623,5717,4066964853350241,732633151656819,1763004017670342,769809515967684,18.6,9.36,19.263,0.519,12.3,92.38,183.652,271.492
1253,Seattle,WA,47.6711391,-122.3571286,13030812334,4,2623,5717,177168697524125,3632973740145738,135487281938835,215330043429896,8.456,6.638,11.133,4.816,315.986,90.0,239.506,270.0
1254,Seattle,WA,47.6711421,-122.3578029,13030801277,3,2623,5717,309185747242853,944578022972718,293849335549474,825635601683604,0.542,4.824,10.293,17.205,41.709,65.04,175.536,290.158
1255,Seattle,WA,47.6711588,-122.3596467,13030961624,3,2623,5717,904503923427866,751322898889665,500947551227408,319285699570333,5.997,17.151,6.576,10.148,354.02,84.697,215.07,252.734
1256,Seattle,WA,47.6712559,-122.3576492,13030801271,3,2623,5717,159899379411249,322873539448818,178737234131929,300050498286797,4.825,7.551,3.901,5.408,357.796,105.033,204.579,238.865
1257,Seattle,WA,47.671484,-122.3518347,5012361276,4,2623,5717,982131609208449,3926596274124593,326728032502998,306965090924539,27.787,1.907,31.428,29.107,0.0,87.171,178.405,270.945
1258,Seattle,WA,47.6716383,-122.3474534,12217036100,3,2623,5717,900517683862015,1214750098967509,498193828095077,520866292418496,8.206,13.474,2.778,12.16,0.0,100.516,178.553,231.005
1259,Seattle,WA,47.6716796,-122.3471161,12217017648,4,2623,5717,832409924361399,201613511777448,1361586454204546,520866292418496,9.031,30.11,10.273,21.308,0.0,131.988,180.112,231.005
1260,Seattle,WA,47.6717017,-122.3541807,13040555771,3,2623,5717,9537331336340687,451588149473609,385420956759290,642058680082193,13.888,5.03,15.582,7.286,0.233,90.978,179.82,274.652
1261,Seattle,WA,47.6718001,-122.3542494,13040555767,3,2623,5717,4977315295649996,312467313583634,526890822111326,211482814115187,9.176,6.892,10.71,3.278,0.32,92.362,180.338,270.0
1262,Seattle,WA,47.6719355,-122.3539762,12495388698,3,2623,5717,1019706172735736,833201537598765,946062086107552,301664348264496,28.05,21.947,30.822,18.746,359.981,90.0,180.693,266.813
1263,Seattle,WA,47.6719407,-122.343789,3797248679,3,2623,5717,471481621315460,118676614582690,493122781834207,2145183309309619,9.271,20.008,1.157,31.943,0.0,107.653,173.269,270.0
1264,Seattle,WA,47.6723752,-122.3486096,12495892446,3,2623,5717,972060986874562,773904509938784,938809346868454,918717122034867,8.518,7.818,5.381,8.538,28.595,74.623,177.552,269.239
1265,Seattle,WA,47.6725145,-122.3484029,12497418303,3,2623,5717,262319225342392,773904509938784,208887367491487,384316262814907,9.501,21.429,11.418,7.263,3.689,74.623,177.881,271.434
1266,Seattle,WA,47.6725169,-122.3484065,12497335984,3,2623,5717,262319225342392,773904509938784,208887367491487,384316262814907,9.246,21.296,11.264,7.567,3.689,74.623,177.881,271.434
1267,Seattle,WA,47.6725242,-122.3513284,12495892426,4,2623,5717,585889602385558,467460167863690,954584935358539,320126506371436,5.282,11.865,12.281,6.624,0.0,83.945,176.406,259.919
1268,Seattle,WA,47.6729916,-122.3463597,3708835744,4,2623,5717,1274781373957887,817190687324427,1540425354001983,815699700974648,2.358,0.455,2.988,3.019,304.0,92.0,144.0,273.0
1269,Seattle,WA,47.6730891,-122.348233,12497335987,3,2623,5717,932626347523463,559813335181748,4033066826782534,836158960443182,5.473,9.242,22.617,9.361,0.0,90.0,182.448,271.001
1270,Seattle,WA,47.6730968,-122.3486105,12497456518,4,2623,5717,926254581489540,319660122895879,4033066826782534,2574589969513291,27.725,9.195,5.713,8.344,0.0,92.091,182.448,270.0
1271,Seattle,WA,47.6731163,-122.3439202,3708616947,3,2623,5717,770002959009613,230891206371870,198705056461754,1483612826174554,0.362,34.657,33.864,15.128,334.959,104.537,184.53,326.675
1272,Seattle,WA,47.6735107,-122.3468096,60000560,3,2623,5717,1124042056348144,764220989586999,1431952694578825,1365819342213590,7.972,3.671,3.604,5.913,357.0,128.0,176.0,328.0
1273,Seattle,WA,47.6738093,-122.3465795,13047700909,3,2623,5717,2234337780324509,1864622897454876,1858878828320370,24494035756895359,4.535,5.904,2.117,3.841,354.0,137.0,186.0,309.0
1274,Seattle,WA,47.6740899,-122.3469642,12217017685,3,2623,5717,132083665946398,510038420407956,2023408015087362,1339253244493524,4.236,2.969,1.582,4.404,0.0,110.574,132.0,284.0
1275,Seattle,WA,47.6759001,-122.3545197,12438269816,3,2623,5717,1328841924206124,299289342531094,199598841874696,223958332458909,7.873,24.665,5.478,19.954,0.0,88.136,181.993,270.0
1276,Seattle,WA,47.6760066,-122.3542255,12438269834,3,2623,5717,406453574608188,299289342531094,1095168107717962,521760685687896,4.333,4.728,10.537,17.224,0.0,88.136,180.933,270.0
1277,Seattle,WA,47.6761126,-122.3542248,12438269837,3,2623,5717,406453574608188,299289342531094,261864392816579,121898020924838,7.77,8.579,10.214,10.703,0.0,88.136,179.836,286.108
1278,Seattle,WA,47.6761424,-122.3513028,12446181135,3,2623,5717,242985397853228,936755987580538,4070011476423355,1367227406994052,11.205,8.591,17.073,15.174,0.0,89.93,138.084,284.058
1279,Seattle,WA,47.6761464,-122.3525606,12446151685,4,2623,5717,291517059703718,216154470781427,474900026915292,196163599021375,13.206,10.207,22.715,26.799,0.0,83.967,189.018,260.701
1280,Seattle,WA,47.6767617,-122.3466168,12104824278,3,2623,5717,510334586818226,1116542482178479,1221095148322586,2865922417056091,16.508,16.637,8.369,11.003,0.0,32.014,205.162,211.544
1281,Seattle,WA,47.677588,-122.3543269,12438269847,3,2623,5717,119320797347482,164501255679277,958965128173099,1257173851826996,10.41,13.019,10.867,10.893,0.0,148.11,162.143,310.702
1282,Seattle,WA,47.6657224,-122.3338568,13095207471,3,2624,5717,2913562582265643,301106841625127,3403896619922961,544083264457889,12.8,3.721,12.465,24.219,0.787,87.397,186.18,269.15
1283,Seattle,WA,47.6657853,-122.3399623,13095207434,3,2624,5717,612790364340838,151111026913695,902700873609585,394860061623812,4.14,5.663,13.296,22.387,359.011,91.105,180.091,296.334
1284,Seattle,WA,47.6657868,-122.3404953,13095207428,3,2624,5717,3167463710190943,171575211440844,467042077882725,394860061623812,25.841,32.389,21.958,32.055,0.0,90.0,181.195,296.334
1285,Seattle,WA,47.6657886,-122.3399671,13095207425,3,2624,5717,612790364340838,151111026913695,902700873609585,394860061623812,3.889,5.895,12.955,21.878,359.011,91.105,180.091,296.334
1286,Seattle,WA,47.6658281,-122.3312571,13095207476,3,2624,5717,256650619543936,299292248350158,245533347327506,1190375908259778,9.679,4.043,10.388,3.214,356.223,103.062,217.31,257.41
1287,Seattle,WA,47.6658309,-122.3338255,12027552403,3,2624,5717,218699433040292,301106841625127,507795051426665,544083264457889,10.236,8.693,15.912,19.29,0.394,87.397,191.67,269.15
1288,Seattle,WA,47.6658312,-122.3341153,13093215740,4,2624,5717,218699433040292,2942969065973991,876210646772060,167636386025071,31.787,6.442,34.642,34.916,0.394,94.007,187.39,219.81
1289,Seattle,WA,47.6663942,-122.3284384,13093215704,3,2624,5717,830020554535237,809572879978220,308152117366422,516973232998769,7.383,12.273,30.363,12.718,0.0,86.928,173.683,321.951
1290,Seattle,WA,47.6667857,-122.3286943,13093042648,3,2624,5717,518602199309755,313816493644294,813771755904738,178999340783270,4.361,30.822,10.534,7.321,10.993,102.818,179.415,326.587
1291,Seattle,WA,47.6670799,-122.3229985,13093042676,3,2624,5717,523329582001980,277625357430437,1196244164221881,1441632332845822,12.31,10.018,6.687,16.465,1.677,88.749,178.409,269.028
1292,Seattle,WA,47.6678224,-122.3399427,13091733492,3,2624,5717,1362222571038880,6128386260614231,1256905541371519,218464056398294,5.931,15.992,13.155,4.352,358.928,130.315,180.406,253.8
1293,Seattle,WA,47.6678268,-122.3403252,13091755311,4,2624,5717,1018205142092193,6128386260614231,477105333506092,770372434622146,15.881,22.753,10.528,22.537,0.0,130.315,179.5,220.089
1294,Seattle,WA,47.6679457,-122.3297042,13091907431,4,2624,5717,847579572503660,224148515740844,221763212672974,497270688082957,10.46,12.964,8.528,12.343,330.006,96.686,173.123,325.525
1295,Seattle,WA,47.6679545,-122.3295046,8839902458,3,2624,5717,497270688082957,224148515740844,221763212672974,497270688082957,2.636,9.295,6.711,2.636,325.525,96.686,173.123,325.525
1296,Seattle,WA,47.6683918,-122.3399474,10057558555,3,2624,5717,840379100717694,466506054419354,4240796345971771,477459366899095,4.369,6.622,12.119,9.932,1.753,87.638,181.429,277.603
1297,Seattle,WA,47.6686072,-122.3331059,10102701275,3,2624,5717,484222025994246,425656948503772,425656948503772,765148267532703,16.001,12.013,12.013,11.682,0.0,149.155,149.155,271.605
1298,Seattle,WA,47.668627,-122.3362904,10102701298,3,2624,5717,162101139097309,318714402939869,302706244899919,148280950603700,8.601,12.927,13.795,10.239,355.112,69.384,174.417,270.868
1299,Seattle,WA,47.668733,-122.3362826,12027544272,3,2624,5717,162101139097309,318714402939869,1107120533130429,148280950603700,10.276,16.19,14.206,2.606,355.112,69.384,189.727,270.868
1300,Seattle,WA,47.6687632,-122.3381109,13077495117,3,2624,5717,4151646884892505,820620241887563,1017891799018425,527903914877351,10.205,8.814,9.938,3.233,3.351,113.1,179.196,264.571
1301,Seattle,WA,47.6687898,-122.3331787,10102701161,3,2624,5717,484222025994246,280406126943142,2888825874767010,1119252541912037,29.056,27.054,8.193,8.819,0.0,59.508,155.59,270.0
1302,Seattle,WA,47.6701365,-122.3397965,13077495135,3,2624,5717,1345499636245022,155087466625226,311037550398075,471262877429869,3.211,5.823,10.439,12.009,357.49,73.945,179.07,273.642
1303,Seattle,WA,47.6701382,-122.3400245,13077495136,3,2624,5717,991903714681297,922246975291829,947909079307549,2590639244562039,6.289,13.316,5.29,20.094,0.0,73.292,182.931,251.487
1304,Seattle,WA,47.6702626,-122.3380867,13077495126,4,2624,5717,144898834316850,251727486734818,185507156766530,322834462658729,24.493,8.948,8.15,6.729,352.494,103.094,180.0,269.388
1305,Seattle,WA,47.6702683,-122.3389398,13077495127,4,2624,5717,525338932178045,478279903437638,824942408460479,179060663997609,9.07,8.595,9.441,7.087,8.646,89.141,193.611,271.361
1306,Seattle,WA,47.6702755,-122.3397895,13077495122,3,2624,5717,1279393225988881,184154743462875,287629539753835,471262877429869,4.157,9.773,11.943,6.196,358.55,85.955,179.572,273.642
1307,Seattle,WA,47.6706642,-122.3359801,13077396488,3,2624,5717,297339472016699,285518443004346,300264238258661,297339472016699,11.258,22.162,34.311,11.258,317.836,106.542,122.237,317.836
1308,Seattle,WA,47.6707558,-122.3358157,13077396479,3,2624,5717,297339472016699,301168254894271,300264238258661,297339472016699,6.106,9.289,34.469,6.106,317.836,101.977,122.237,317.836
1309,Seattle,WA,47.6707672,-122.3358367,13077396480,3,2624,5717,297339472016699,301168254894271,300264238258661,297339472016699,4.943,8.41,32.452,4.943,317.836,101.977,122.237,317.836
1310,Seattle,WA,47.6713715,-122.3436257,60650406,3,2624,5717,1031205133952041,451236619305637,177299697604466,1806248989990115,4.756,29.408,3.598,34.492,0.0,148.782,161.202,310.451
1311,Seattle,WA,47.6715357,-122.3367229,13077396421,3,2624,5717,515731469458686,1877154959113227,974580323284141,474103907188437,7.216,17.592,21.027,12.395,351.215,100.602,186.149,290.097
1312,Seattle,WA,47.672031,-122.3436901,3797248685,3,2624,5717,480775386539760,118676614582690,494527625107163,1834945824107127,2.089,16.645,9.737,16.49,0.0,107.653,172.907,299.293
1313,Seattle,WA,47.6731802,-122.3336514,10086455001,3,2624,5717,334691317994040,297785161811640,306589877708654,801830874093839,27.486,27.266,5.425,7.723,335.684,87.762,178.072,219.878
1314,Seattle,WA,47.6736966,-122.335822,10102676087,3,2624,5717,301277521631904,320067527143454,274647574391709,980137109395132,3.222,7.487,6.48,6.706,0.0,47.021,217.392,221.095
1315,Seattle,WA,47.6741302,-122.3338848,10086454939,4,2624,5717,885283758998527,254790177079442,806813040800834,531490354902375,10.152,7.094,7.711,12.489,310.787,119.494,128.956,283.765
1316,Seattle,WA,47.6744855,-122.3345458,13075244518,3,2624,5717,1015556813145130,624240966239971,175400647823158,172136664817749,6.487,5.751,13.171,11.236,39.025,83.999,217.942,297.024
1317,Seattle,WA,47.6745321,-122.3336404,10086188371,3,2624,5717,224049419087602,769701620395866,326995745668322,178191590844984,8.053,13.682,24.922,30.114,359.449,86.265,186.101,244.037
1318,Seattle,WA,47.6745482,-122.333202,10086454945,3,2624,5717,224049419087602,114769927332671,623143658643948,217600079841363,26.994,11.646,6.02,9.448,359.449,89.011,219.058,248.326
1319,Seattle,WA,47.6745998,-122.3344174,13075244517,3,2624,5717,210930854947124,758349225965413,2269161543219315,172136664817749,5.789,10.291,12.366,6.275,41.09,115.313,222.036,297.024
1320,Seattle,WA,47.6750054,-122.3336848,10086188388,3,2624,5717,507742733597278,290492996139339,268378518363474,268378518363474,8.817,8.503,17.938,17.938,352.95,65.3,230.562,230.562
1321,Seattle,WA,47.6752991,-122.3332428,10057558692,4,2624,5717,7900706556683630,270067581481801,2892613214390881,2892613214390881,3.958,7.242,15.969,15.969,36.08,91.55,224.445,224.445
1322,Seattle,WA,47.6757298,-122.3335739,415169816,3,2624,5717,347539293471863,1421405968427326,1530580231592641,1530580231592641,30.788,33.696,2.241,2.241,0.0,46.326,221.948,221.948
1323,Seattle,WA,47.6758388,-122.3259202,10048343699,4,2624,5717,952108039284272,534926611853174,357757859026419,172915525479997,34.572,3.581,20.263,11.551,300.66,91.4,180.0,270.51
1324,Seattle,WA,47.6759142,-122.3325811,10048343585,3,2624,5717,172474168358707,106902115633385,1198774933914028,2626560204317828,12.425,5.17,12.939,13.871,0.0,81.41,206.049,213.046
1325,Seattle,WA,47.675917,-122.3325616,10048343586,3,2624,5717,172474168358707,149938207908989,1198774933914028,2626560204317828,12.592,4.786,14.091,15.267,0.0,83.42,206.049,213.046
1326,Seattle,WA,47.6759771,-122.32512,10048343648,4,2624,5717,522374646687459,1208503126468563,638955480909602,622396473136543,25.16,7.058,29.716,29.716,359.64,90.6,213.95,270.0
1327,Seattle,WA,47.6760942,-122.3327484,10048343579,3,2624,5717,227609412035936,599819777697589,4341863649194623,1465409177184813,3.297,17.64,6.048,12.131,0.0,77.96,196.0,212.081
1328,Seattle,WA,47.6781342,-122.3284166,10054132960,4,2624,5717,1880832512094035,594759616060161,778298839955041,899142320655111,23.942,17.832,5.951,19.003,0.0,88.545,182.66,272.3
1329,Seattle,WA,47.6782746,-122.3293133,10053309366,3,2624,5717,3012433465655024,897889307477083,577676489876720,465690151192550,14.209,5.791,23.733,9.852,0.0,93.695,237.917,273.8
1330,Seattle,WA,47.6785827,-122.3269881,2491498232,3,2624,5717,465147384569604,1102223900736281,620317338851527,822356408375432,15.61,2.788,5.763,4.726,0.0,59.286,238.68,242.783
1331,Seattle,WA,47.6796752,-122.3253699,13061137668,3,2624,5717,797168100935371,1285223515459674,4651111968249869,2030848407066364,11.851,22.661,12.18,14.506,0.0,86.964,176.497,262.8
1332,Seattle,WA,47.6797466,-122.3244556,10048762110,3,2624,5717,897745421006614,841642427567109,952708413445589,3162471547319161,12.195,8.697,21.3,9.358,1.498,82.745,164.927,263.9
1333,Seattle,WA,47.6798822,-122.324698,7866808497,3,2624,5717,340482984087404,6537200386374284,2299227260425181,818303588791839,6.736,7.834,12.988,9.378,355.446,90.0,183.503,263.5
1334,Seattle,WA,47.6800926,-122.3234721,7866799381,3,2624,5717,3860632337512678,1333588901140957,1740595116483050,1323545978805315,6.288,4.096,6.902,3.795,53.401,79.794,235.975,263.944
1335,Seattle,WA,47.6656711,-122.3031464,4694838327,4,2625,5717,174595071216741,3756492821145424,4003237403055931,314826553495182,19.542,7.428,22.52,26.128,10.277,88.495,181.118,268.151
1336,Seattle,WA,47.6663843,-122.3143006,4694296149,4,2625,5717,1289334554819885,274349954330133,385215046342631,1010159873173119,2.488,13.045,13.724,13.774,0.0,49.45,146.071,305.657
1337,Seattle,WA,47.6663965,-122.3004578,8940175502,3,2625,5717,123339683668574,4321521418166596,1057379044856437,814622449437695,9.002,21.832,14.739,6.448,359.637,88.264,182.965,259.721
1338,Seattle,WA,47.6665028,-122.3003054,10001771348,3,2625,5717,379589367434867,895931842778995,521053122233777,1370572369983920,19.98,31.525,9.687,12.941,1.383,81.413,198.962,258.945
1339,Seattle,WA,47.6668051,-122.3016063,4694838397,3,2625,5717,548277850977380,121526443304138,480839873016594,548277850977380,8.413,13.63,9.514,8.413,329.81,91.772,149.247,329.81
1340,Seattle,WA,47.6670705,-122.302087,4696595426,3,2625,5717,579315572987388,527822631569489,848673649404537,2898731560398968,7.025,9.368,5.331,6.732,330.051,84.698,149.216,271.713
