point_id,msp_street_heading_count,msp_street_complete,msp_naip_present,seattle_street_heading_count,seattle_street_complete,seattle_naip_present,in_final_lock,drop_reasons
807,4,True,True,4,True,True,True,
808,4,True,True,4,True,True,True,
809,4,True,True,4,True,True,True,
810,4,True,True,4,True,True,True,
811,4,True,True,4,True,True,True,
812,4,True,True,4,True,True,True,
813,4,True,True,4,True,True,True,
814,4,True,True,4,True,True,True,
815,4,True,True,4,True,True,True,
816,4,True,True,4,True,True,True,
817,4,True,True,4,True,True,True,
818,4,True,True,4,True,True,True,
819,4,True,True,4,True,True,True,
820,4,True,True,4,True,True,True,
821,4,True,True,4,True,True,True,
822,4,True,True,4,True,True,True,
823,4,True,True,4,True,True,True,
824,4,True,True,4,True,True,True,
825,4,True,True,2,False,True,False,seattle_street_incomplete
826,4,True,True,4,True,True,True,
827,4,True,True,4,True,True,True,
828,4,True,True,4,True,True,True,
829,4,True,True,4,True,True,True,
830,4,True,True,4,True,True,True,
831,4,True,True,4,True,True,True,
832,4,True,True,4,True,True,True,
833,4,True,True,4,True,True,True,
834,4,True,True,4,True,True,True,
835,4,True,True,4,True,True,True,
836,4,True,True,4,True,True,True,
837,4,True,True,4,True,True,True,
838,4,True,True,4,True,True,True,
839,4,True,True,4,True,True,True,
840,4,True,True,4,True,True,True,
841,4,True,True,4,True,True,True,
842,4,True,True,4,True,True,True,
843,4,True,True,4,True,True,True,
844,4,True,True,4,True,True,True,
845,4,True,True,4,True,True,True,
846,4,True,True,4,True,True,True,
847,4,True,True,4,True,True,True,
848,4,True,True,4,True,True,True,
849,4,True,True,4,True,True,True,
850,4,True,True,4,True,True,True,
851,4,True,True,4,True,True,True,
852,4,True,True,4,True,True,True,
853,4,True,True,4,True,True,True,
854,4,True,True,4,True,True,True,
855,4,True,True,4,True,True,True,
856,4,True,True,4,True,True,True,
857,4,True,True,4,True,True,True,
858,4,True,True,4,True,True,True,
859,4,True,True,4,True,True,True,
860,4,True,True,4,True,True,True,
861,4,True,True,4,True,True,True,
862,4,True,True,4,True,True,True,
863,4,True,True,4,True,True,True,
864,4,True,True,4,True,True,True,
865,4,True,True,4,True,True,True,
866,4,True,True,4,True,True,True,
867,4,True,True,4,True,True,True,
868,4,True,True,4,True,True,True,
869,4,True,True,4,True,True,True,
870,4,True,True,4,True,True,True,
871,4,True,True,4,True,True,True,
872,4,True,True,4,True,True,True,
873,4,True,True,4,True,True,True,
874,4,True,True,4,True,True,True,
875,4,True,True,4,True,True,True,
876,4,True,True,4,True,True,True,
877,4,True,True,4,True,True,True,
878,4,True,True,3,False,True,False,seattle_street_incomplete
879,4,True,True,4,True,True,True,
880,4,True,True,4,True,True,True,
881,4,True,True,4,True,True,True,
882,4,True,True,4,True,True,True,
883,4,True,True,4,True,True,True,
884,4,True,True,4,True,True,True,
885,4,True,True,4,True,True,True,
886,4,True,True,4,True,True,True,
887,4,True,True,4,True,True,True,
888,4,True,True,4,True,True,True,
889,4,True,True,4,True,True,True,
890,4,True,True,4,True,True,True,
891,4,True,True,4,True,True,True,
892,4,True,True,4,True,True,True,
893,4,True,True,4,True,True,True,
894,4,True,True,4,True,True,True,
895,4,True,True,4,True,True,True,
896,4,True,True,4,True,True,True,
897,4,True,True,4,True,True,True,
898,4,True,True,4,True,True,True,
899,4,True,True,4,True,True,True,
900,4,True,True,4,True,True,True,
901,4,True,True,4,True,True,True,
902,4,True,True,4,True,True,True,
903,4,True,True,4,True,True,True,
904,4,True,True,4,True,True,True,
905,4,True,True,4,True,True,True,
906,4,True,True,4,True,True,True,
907,4,True,True,4,True,True,True,
908,4,True,True,4,True,True,True,
909,4,True,True,4,True,True,True,
910,4,True,True,4,True,True,True,
911,4,True,True,4,True,True,True,
912,4,True,True,4,True,True,True,
913,4,True,True,4,True,True,True,
914,4,True,True,4,True,True,True,
915,4,True,True,4,True,True,True,
916,4,True,True,4,True,True,True,
917,4,True,True,4,True,True,True,
918,4,True,True,4,True,True,True,
919,4,True,True,4,True,True,True,
920,4,True,True,4,True,True,True,
921,4,True,True,4,True,True,True,
922,4,True,True,4,True,True,True,
923,4,True,True,4,True,True,True,
924,4,True,True,4,True,True,True,
925,4,True,True,4,True,True,True,
926,4,True,True,4,True,True,True,
927,4,True,True,4,True,True,True,
928,4,True,True,4,True,True,True,
929,4,True,True,4,True,True,True,
930,4,True,True,4,True,True,True,
931,4,True,True,4,True,True,True,
932,4,True,True,4,True,True,True,
933,4,True,True,4,True,True,True,
934,4,True,True,4,True,True,True,
935,4,True,True,4,True,True,True,
936,4,True,True,4,True,True,True,
937,4,True,True,4,True,True,True,
938,4,True,True,4,True,True,True,
939,4,True,True,4,True,True,True,
940,4,True,True,4,True,True,True,
941,4,True,True,4,True,True,True,
942,4,True,True,4,True,True,True,
943,4,True,True,4,True,True,True,
944,4,True,True,4,True,True,True,
945,4,True,True,4,True,True,True,
946,4,True,True,4,True,True,True,
947,4,True,True,4,True,True,True,
948,4,True,True,4,True,True,True,
949,4,True,True,4,True,True,True,
950,4,True,True,4,True,True,True,
951,4,True,True,4,True,True,True,
952,4,True,True,4,True,True,True,
953,4,True,True,4,True,True,True,
954,4,True,True,4,True,True,True,
955,4,True,True,4,True,True,True,
956,4,True,True,4,True,True,True,
957,4,True,True,4,True,True,True,
958,4,True,True,4,True,True,True,
959,4,True,True,4,True,True,True,
960,4,True,True,4,True,True,True,
961,4,True,True,4,True,True,True,
962,4,True,True,4,True,True,True,
963,4,True,True,4,True,True,True,
964,4,True,True,4,True,True,True,
965,4,True,True,4,True,True,True,
966,4,True,True,4,True,True,True,
967,4,True,True,4,True,True,True,
968,4,True,True,4,True,True,True,
969,4,True,True,4,True,True,True,
970,4,True,True,4,True,True,True,
971,4,True,True,4,True,True,True,
972,4,True,True,4,True,True,True,
973,4,True,True,4,True,True,True,
974,4,True,True,4,True,True,True,
975,4,True,True,4,True,True,True,
976,4,True,True,4,True,True,True,
977,4,True,True,4,True,True,True,
978,4,True,True,4,True,True,True,
979,4,True,True,4,True,True,True,
980,4,True,True,4,True,True,True,
981,4,True,True,4,True,True,True,
982,4,True,True,4,True,True,True,
983,4,True,True,4,True,True,True,
984,4,True,True,4,True,True,True,
985,4,True,True,4,True,True,True,
986,4,True,True,4,True,True,True,
987,4,True,True,4,True,True,True,
988,4,True,True,4,True,True,True,
989,4,True,True,4,True,True,True,
990,4,True,True,4,True,True,True,
991,4,True,True,4,True,True,True,
992,4,True,True,4,True,True,True,
993,4,True,True,4,True,True,True,
994,4,True,True,4,True,True,True,
995,4,True,True,4,True,True,True,
996,4,True,True,4,True,True,True,
997,4,True,True,4,True,True,True,
998,4,True,True,4,True,True,True,
999,4,True,True,4,True,True,True,
1000,4,True,True,4,True,True,True,
1001,4,True,True,4,True,True,True,
1002,4,True,True,4,True,True,True,
1003,4,True,True,4,True,True,True,
1004,4,True,True,4,True,True,True,
1005,4,True,True,4,True,True,True,
1006,4,True,True,4,True,True,True,
1007,4,True,True,4,True,True,True,
1008,4,True,True,4,True,True,True,
1009,4,True,True,4,True,True,True,
1010,4,True,True,4,True,True,True,
1011,4,True,True,4,True,True,True,
1012,4,True,True,4,True,True,True,
1013,4,True,True,4,True,True,True,
1014,4,True,True,4,True,True,True,
1015,4,True,True,4,True,True,True,
1016,4,True,True,4,True,True,True,
1017,4,True,True,4,True,True,True,
1018,4,True,True,4,True,True,True,
1019,4,True,True,4,True,True,True,
1020,4,True,True,4,True,True,True,
1021,4,True,True,4,True,True,True,
1022,4,True,True,4,True,True,True,
1023,4,True,True,4,True,True,True,
1024,4,True,True,4,True,True,True,
1025,4,True,True,4,True,True,True,
1026,4,True,True,4,True,True,True,
1027,4,True,True,4,True,True,True,
1028,4,True,True,4,True,True,True,
1029,4,True,True,4,True,True,True,
1030,4,True,True,4,True,True,True,
1031,4,True,True,4,True,True,True,
1032,4,True,True,4,True,True,True,
1033,4,True,True,4,True,True,True,
1034,4,True,True,4,True,True,True,
1035,4,True,True,4,True,True,True,
1036,4,True,True,4,True,True,True,
1037,4,True,True,4,True,True,True,
1038,4,True,True,4,True,True,True,
1039,4,True,True,4,True,True,True,
1040,4,True,True,4,True,True,True,
1041,4,True,True,4,True,True,True,
1042,4,True,True,4,True,True,True,
1043,4,True,True,4,True,True,True,
1044,4,True,True,4,True,True,True,
1045,4,True,True,4,True,True,True,
1046,4,True,True,4,True,True,True,
1047,4,True,True,4,True,True,True,
1048,4,True,True,4,True,True,True,
1049,4,True,True,4,True,True,True,
1050,4,True,True,4,True,True,True,
1051,4,True,True,4,True,True,True,
1052,4,True,True,4,True,True,True,
1053,4,True,True,4,True,True,True,
1054,4,True,True,4,True,True,True,
1055,4,True,True,4,True,True,True,
1056,4,True,True,4,True,True,True,
1057,4,True,True,4,True,True,True,
1058,4,True,True,4,True,True,True,
1059,4,True,True,4,True,True,True,
1060,4,True,True,4,True,True,True,
1061,4,True,True,4,True,True,True,
1062,4,True,True,4,True,True,True,
1063,4,True,True,4,True,True,True,
1064,4,True,True,4,True,True,True,
1065,4,True,True,4,True,True,True,
1066,4,True,True,4,True,True,True,
1067,4,True,True,4,True,True,True,
1068,4,True,True,4,True,True,True,
1069,4,True,True,4,True,True,True,
1070,4,True,True,4,True,True,True,
1071,4,True,True,4,True,True,True,
1072,4,True,True,4,True,True,True,
1073,4,True,True,4,True,True,True,
1074,4,True,True,4,True,True,True,
1075,4,True,True,4,True,True,True,
1076,4,True,True,4,True,True,True,
1077,4,True,True,4,True,True,True,
1078,4,True,True,4,True,True,True,
1079,4,True,True,4,True,True,True,
1080,4,True,True,4,True,True,True,
1081,4,True,True,4,True,True,True,
1082,4,True,True,4,True,True,True,
1083,4,True,True,4,True,True,True,
1084,4,True,True,4,True,True,True,
1085,4,True,True,4,True,True,True,
1086,4,True,True,4,True,True,True,
1087,4,True,True,4,True,True,True,
1088,4,True,True,4,True,True,True,
1089,4,True,True,4,True,True,True,
1090,4,True,True,4,True,True,True,
1091,4,True,True,4,True,True,True,
1092,4,True,True,4,True,True,True,
1093,4,True,True,4,True,True,True,
1094,4,True,True,4,True,True,True,
1095,4,True,True,4,True,True,True,
1096,4,True,True,4,True,True,True,
1097,4,True,True,4,True,True,True,
1098,4,True,True,4,True,True,True,
1099,4,True,True,4,True,True,True,
1100,4,True,True,4,True,True,True,
1101,4,True,True,4,True,True,True,
1102,4,True,True,4,True,True,True,
1103,4,True,True,4,True,True,True,
1104,4,True,True,4,True,True,True,
1105,4,True,True,4,True,True,True,
1106,4,True,True,4,True,True,True,
1107,4,True,True,4,True,True,True,
1108,4,True,True,4,True,True,True,
1109,4,True,True,4,True,True,True,
1110,4,True,True,4,True,True,True,
1111,4,True,True,4,True,True,True,
1112,4,True,True,4,True,True,True,
1113,4,True,True,4,True,True,True,
1114,4,True,True,4,True,True,True,
1115,4,True,True,4,True,True,True,
1116,4,True,True,4,True,True,True,
1117,4,True,True,4,True,True,True,
1118,4,True,True,4,True,True,True,
1119,4,True,True,4,True,True,True,
1120,4,True,True,4,True,True,True,
1121,4,True,True,4,True,True,True,
1122,4,True,True,4,True,True,True,
1123,4,True,True,4,True,True,True,
1124,4,True,True,4,True,True,True,
1125,4,True,True,4,True,True,True,
1126,4,True,True,4,True,True,True,
1127,4,True,True,4,True,True,True,
1128,4,True,True,4,True,True,True,
1129,4,True,True,4,True,True,True,
1130,4,True,True,4,True,True,True,
1131,4,True,True,4,True,True,True,
1132,4,True,True,4,True,True,True,
1133,4,True,True,4,True,True,True,
1134,4,True,True,4,True,True,True,
1135,4,True,True,4,True,True,True,
1136,4,True,True,4,True,True,True,
1137,4,True,True,4,True,True,True,
1138,4,True,True,4,True,True,True,
1139,4,True,True,4,True,True,True,
1140,4,True,True,4,True,True,True,
1141,4,True,True,4,True,True,True,
1142,4,True,True,4,True,True,True,
1143,4,True,True,4,True,True,True,
1144,4,True,True,4,True,True,True,
1145,4,True,True,4,True,True,True,
1146,4,True,True,4,True,True,True,
1147,4,True,True,4,True,True,True,
1148,4,True,True,4,True,True,True,
1149,4,True,True,4,True,True,True,
1150,4,True,True,4,True,True,True,
1151,4,True,True,4,True,True,True,
1152,4,True,True,4,True,True,True,
1153,4,True,True,4,True,True,True,
1154,4,True,True,4,True,True,True,
1155,4,True,True,4,True,True,True,
1156,4,True,True,4,True,True,True,
1157,4,True,True,4,True,True,True,
1158,4,True,True,4,True,True,True,
1159,4,True,True,4,True,True,True,
1160,4,True,True,4,True,True,True,
1161,4,True,True,4,True,True,True,
1162,4,True,True,4,True,True,True,
1163,4,True,True,4,True,True,True,
1164,4,True,True,4,True,True,True,
1165,4,True,True,4,True,True,True,
1166,4,True,True,4,True,True,True,
1167,4,True,True,4,True,True,True,
1168,4,True,True,4,True,True,True,
1169,4,True,True,4,True,True,True,
1170,4,True,True,4,True,True,True,
1171,4,True,True,4,True,True,True,
1172,4,True,True,4,True,True,True,
1173,4,True,True,4,True,True,True,
1174,4,True,True,4,True,True,True,
1175,4,True,True,4,True,True,True,
1176,4,True,True,4,True,True,True,
1177,4,True,True,4,True,True,True,
1178,4,True,True,4,True,True,True,
1179,4,True,True,4,True,True,True,
1180,4,True,True,4,True,True,True,
1181,4,True,True,4,True,True,True,
1182,4,True,True,4,True,True,True,
1183,4,True,True,4,True,True,True,
1184,4,True,True,4,True,True,True,
1185,4,True,True,4,True,True,True,
1186,4,True,True,4,True,True,True,
1187,4,True,True,4,True,True,True,
1188,4,True,True,4,True,True,True,
1189,4,True,True,4,True,True,True,
1190,4,True,True,4,True,True,True,
1191,4,True,True,4,True,True,True,
1192,4,True,True,4,True,True,True,
1193,4,True,True,4,True,True,True,
1194,4,True,True,4,True,True,True,
1195,4,True,True,4,True,True,True,
1196,4,True,True,4,True,True,True,
1197,4,True,True,4,True,True,True,
1198,4,True,True,4,True,True,True,
1199,4,True,True,4,True,True,True,
1200,4,True,True,4,True,True,True,
1201,4,True,True,4,True,True,True,
1202,4,True,True,4,True,True,True,
1203,4,True,True,4,True,True,True,
1204,4,True,True,4,True,True,True,
1205,4,True,True,4,True,True,True,
1206,4,True,True,4,True,True,True,
1207,4,True,True,4,True,True,True,
1208,4,True,True,4,True,True,True,
1209,4,True,True,4,True,True,True,
1210,4,True,True,4,True,True,True,
1211,4,True,True,4,True,True,True,
1212,4,True,True,4,True,True,True,
1213,4,True,True,4,True,True,True,
1214,4,True,True,4,True,True,True,
1215,4,True,True,4,True,True,True,
1216,4,True,True,4,True,True,True,
1217,4,True,True,4,True,True,True,
1218,4,True,True,4,True,True,True,
1219,4,True,True,4,True,True,True,
1220,4,True,True,4,True,True,True,
1221,4,True,True,4,True,True,True,
1222,4,True,True,4,True,True,True,
1223,4,True,True,4,True,True,True,
1224,4,True,True,4,True,True,True,
1225,4,True,True,4,True,True,True,
1226,4,True,True,4,True,True,True,
1227,4,True,True,4,True,True,True,
1228,3,False,True,4,True,True,False,msp_street_incomplete
1229,4,True,True,4,True,True,True,
1230,4,True,True,4,True,True,True,
1231,4,True,True,4,True,True,True,
1232,4,True,True,4,True,True,True,
1233,4,True,True,4,True,True,True,
1234,4,True,True,4,True,True,True,
1235,4,True,True,4,True,True,True,
1236,4,True,True,4,True,True,True,
1237,4,True,True,4,True,True,True,
1238,4,True,True,4,True,True,True,
1239,4,True,True,4,True,True,True,
1240,4,True,True,4,True,True,True,
1241,4,True,True,4,True,True,True,
1242,4,True,True,4,True,True,True,
1243,4,True,True,4,True,True,True,
1244,4,True,True,4,True,True,True,
1245,4,True,True,4,True,True,True,
1246,4,True,True,4,True,True,True,
1247,4,True,True,4,True,True,True,
1248,4,True,True,4,True,True,True,
1249,4,True,True,4,True,True,True,
1250,4,True,True,4,True,True,True,
1251,4,True,True,4,True,True,True,
1252,4,True,True,4,True,True,True,
1253,4,True,True,4,True,True,True,
1254,4,True,True,4,True,True,True,
1255,4,True,True,4,True,True,True,
1256,4,True,True,4,True,True,True,
1257,4,True,True,4,True,True,True,
1258,4,True,True,4,True,True,True,
1259,4,True,True,4,True,True,True,
1260,4,True,True,4,True,True,True,
1261,4,True,True,4,True,True,True,
1262,4,True,True,4,True,True,True,
1263,4,True,True,4,True,True,True,
1264,4,True,True,4,True,True,True,
1265,4,True,True,4,True,True,True,
1266,4,True,True,4,True,True,True,
1267,4,True,True,4,True,True,True,
1268,4,True,True,4,True,True,True,
1269,4,True,True,4,True,True,True,
1270,4,True,True,4,True,True,True,
1271,4,True,True,4,True,True,True,
1272,4,True,True,4,True,True,True,
1273,4,True,True,4,True,True,True,
1274,4,True,True,4,True,True,True,
1275,4,True,True,4,True,True,True,
1276,4,True,True,4,True,True,True,
1277,4,True,True,4,True,True,True,
1278,4,True,True,4,True,True,True,
1279,4,True,True,4,True,True,True,
1280,4,True,True,4,True,True,True,
1281,4,True,True,4,True,True,True,
1282,4,True,True,4,True,True,True,
1283,4,True,True,4,True,True,True,
1284,4,True,True,4,True,True,True,
1285,4,True,True,4,True,True,True,
1286,4,True,True,4,True,True,True,
1287,4,True,True,4,True,True,True,
1288,4,True,True,4,True,True,True,
1289,4,True,True,4,True,True,True,
1290,4,True,True,4,True,True,True,
1291,4,True,True,4,True,True,True,
1292,4,True,True,4,True,True,True,
1293,4,True,True,4,True,True,True,
1294,4,True,True,4,True,True,True,
1295,4,True,True,4,True,True,True,
1296,4,True,True,4,True,True,True,
1297,4,True,True,4,True,True,True,
1298,4,True,True,4,True,True,True,
1299,4,True,True,4,True,True,True,
1300,4,True,True,4,True,True,True,
1301,4,True,True,4,True,True,True,
1302,4,True,True,4,True,True,True,
1303,4,True,True,4,True,True,True,
1304,4,True,True,4,True,True,True,
1305,4,True,True,4,True,True,True,
1306,4,True,True,4,True,True,True,
1307,4,True,True,4,True,True,True,
1308,4,True,True,4,True,True,True,
1309,4,True,True,4,True,True,True,
1310,4,True,True,4,True,True,True,
1311,4,True,True,4,True,True,True,
1312,4,True,True,4,True,True,True,
1313,4,True,True,4,True,True,True,
1314,4,True,True,4,True,True,True,
1315,4,True,True,4,True,True,True,
1316,4,True,True,4,True,True,True,
1317,4,True,True,4,True,True,True,
1318,4,True,True,4,True,True,True,
1319,4,True,True,4,True,True,True,
1320,4,True,True,4,True,True,True,
1321,4,True,True,4,True,True,True,
1322,4,True,True,4,True,True,True,
1323,4,True,True,4,True,True,True,
1324,4,True,True,4,True,True,True,
1325,4,True,True,4,True,True,True,
1326,4,True,True,4,True,True,True,
1327,4,True,True,4,True,True,True,
1328,4,True,True,4,True,True,True,
1329,4,True,True,4,True,True,True,
1330,4,True,True,4,True,True,True,
1331,4,True,True,4,True,True,True,
1332,4,True,True,4,True,True,True,
1333,4,True,True,4,True,True,True,
1334,4,True,True,4,True,True,True,
1335,4,True,True,4,True,True,True,
1336,4,True,True,4,True,True,True,
1337,4,True,True,4,True,True,True,
1338,4,True,True,4,True,True,True,
1339,4,True,True,4,True,True,True,
1340,4,True,True,4,True,True,True,
1341,4,True,True,4,True,True,True,
1342,4,True,True,4,True,True,True,
1343,4,True,True,4,True,True,True,
1344,4,True,True,4,True,True,True,
1345,4,True,True,4,True,True,True,
1346,4,True,True,4,True,True,True,
1347,4,True,True,4,True,True,True,
1348,4,True,True,4,True,True,True,
1349,4,True,True,4,True,True,True,
1350,4,True,True,4,True,True,True,
1351,4,True,True,4,True,True,True,
1352,4,True,True,4,True,True,True,
1353,4,True,True,4,True,True,True,
1354,4,True,True,4,True,True,True,
1355,4,True,True,4,True,True,True,
1356,4,True,True,4,True,True,True,
1357,4,True,True,4,True,True,True,
1358,4,True,True,4,True,True,True,
1359,4,True,True,4,True,True,True,
1360,4,True,True,4,True,True,True,
1361,4,True,True,4,True,True,True,
1362,4,True,True,4,True,True,True,
1363,4,True,True,4,True,True,True,
1364,4,True,True,4,True,True,True,
1365,4,True,True,4,True,True,True,
1366,4,True,True,4,True,True,True,
1367,4,True,True,4,True,True,True,
1368,4,True,True,4,True,True,True,
1369,4,True,True,4,True,True,True,
1370,4,True,True,4,True,True,True,
1371,4,True,True,4,True,True,True,
1372,4,True,True,4,True,True,True,
1373,4,True,True,4,True,True,True,
1374,4,True,True,4,True,True,True,
1375,4,True,True,4,True,True,True,
1376,4,True,True,4,True,True,True,
1377,4,True,True,4,True,True,True,
1378,4,True,True,4,True,True,True,
1379,4,True,True,4,True,True,True,
1380,4,True,True,4,True,True,True,
1381,4,True,True,4,True,True,True,
1382,4,True,True,4,True,True,True,
1383,3,False,True,4,True,True,False,msp_street_incomplete
1384,4,True,True,4,True,True,True,
1385,4,True,True,4,True,True,True,
1386,4,True,True,4,True,True,True,
1387,4,True,True,4,True,True,True,
1388,3,False,True,4,True,True,False,msp_street_incomplete
1389,4,True,True,4,True,True,True,
1390,4,True,True,4,True,True,True,
1391,4,True,True,4,True,True,True,
1392,4,True,True,4,True,True,True,
1393,4,True,True,4,True,True,True,
1394,4,True,True,4,True,True,True,
1395,4,True,True,4,True,True,True,
1396,4,True,True,4,True,True,True,
1397,4,True,True,4,True,True,True,
1398,4,True,True,4,True,True,True,
1399,4,True,True,4,True,True,True,
1400,4,True,True,4,True,True,True,
1401,4,True,True,4,True,True,True,
1402,4,True,True,4,True,True,True,
1403,4,True,True,4,True,True,True,
1404,4,True,True,4,True,True,True,
1405,4,True,True,4,True,True,True,
1406,4,True,True,4,True,True,True,
1407,4,True,True,4,True,True,True,
1408,4,True,True,4,True,True,True,
1409,4,True,True,4,True,True,True,
1410,4,True,True,4,True,True,True,
1411,4,True,True,4,True,True,True,
1412,4,True,True,4,True,True,True,
1413,4,True,True,4,True,True,True,
1414,4,True,True,4,True,True,True,
1415,4,True,True,4,True,True,True,
1416,4,True,True,4,True,True,True,
1417,4,True,True,4,True,True,True,
1418,4,True,True,4,True,True,True,
1419,4,True,True,4,True,True,True,
1420,4,True,True,4,True,True,True,
1421,4,True,True,4,True,True,True,
1422,4,True,True,4,True,True,True,
1423,4,True,True,4,True,True,True,
1424,4,True,True,4,True,True,True,
1425,4,True,True,4,True,True,True,
1426,4,True,True,4,True,True,True,
1427,4,True,True,4,True,True,True,
1428,4,True,True,4,True,True,True,
1429,4,True,True,4,True,True,True,
1430,4,True,True,4,True,True,True,
1431,4,True,True,4,True,True,True,
1432,4,True,True,4,True,True,True,
1433,4,True,True,4,True,True,True,
1434,4,True,True,4,True,True,True,
1435,4,True,True,4,True,True,True,
1436,4,True,True,4,True,True,True,
1437,4,True,True,4,True,True,True,
1438,4,True,True,4,True,True,True,
1439,4,True,True,4,True,True,True,
1440,4,True,True,4,True,True,True,
1441,4,True,True,4,True,True,True,
1442,4,True,True,4,True,True,True,
1443,4,True,True,4,True,True,True,
1444,4,True,True,4,True,True,True,
1445,4,True,True,4,True,True,True,
1446,4,True,True,4,True,True,True,
1447,4,True,True,4,True,True,True,
1448,4,True,True,4,True,True,True,
1449,4,True,True,4,True,True,True,
1450,4,True,True,4,True,True,True,
1451,4,True,True,4,True,True,True,
1452,4,True,True,4,True,True,True,
1453,4,True,True,4,True,True,True,
1454,4,True,True,4,True,True,True,
1455,4,True,True,4,True,True,True,
1456,4,True,True,4,True,True,True,
1457,4,True,True,4,True,True,True,
1458,4,True,True,4,True,True,True,
1459,4,True,True,4,True,True,True,
1460,4,True,True,4,True,True,True,
1461,4,True,True,4,True,True,True,
1462,4,True,True,4,True,True,True,
1463,4,True,True,4,True,True,True,
1464,4,True,True,4,True,True,True,
1465,4,True,True,4,True,True,True,
1466,4,True,True,4,True,True,True,
1467,4,True,True,4,True,True,True,
1468,4,True,True,4,True,True,True,
1469,4,True,True,4,True,True,True,
1470,4,True,True,4,True,True,True,
1471,4,True,True,4,True,True,True,
1472,4,True,True,4,True,True,True,
1473,4,True,True,4,True,True,True,
1474,4,True,True,4,True,True,True,
1475,4,True,True,4,True,True,True,
1476,4,True,True,4,True,True,True,
1477,4,True,True,4,True,True,True,
1478,4,True,True,4,True,True,True,
1479,4,True,True,4,True,True,True,
1480,4,True,True,4,True,True,True,
1481,4,True,True,4,True,True,True,
1482,4,True,True,4,True,True,True,
1483,4,True,True,4,True,True,True,
1484,4,True,True,4,True,True,True,
1485,4,True,True,4,True,True,True,
1486,4,True,True,4,True,True,True,
1487,4,True,True,4,True,True,True,
1488,4,True,True,4,True,True,True,
1489,4,True,True,4,True,True,True,
1490,4,True,True,4,True,True,True,
1491,4,True,True,4,True,True,True,
1492,4,True,True,4,True,True,True,
1493,4,True,True,4,True,True,True,
1494,4,True,True,4,True,True,True,
1495,4,True,True,4,True,True,True,
1496,4,True,True,4,True,True,True,
1497,4,True,True,4,True,True,True,
1498,4,True,True,4,True,True,True,
1499,4,True,True,4,True,True,True,
1500,4,True,True,4,True,True,True,
1501,4,True,True,4,True,True,True,
1502,4,True,True,4,True,True,True,
1503,4,True,True,4,True,True,True,
1504,4,True,True,4,True,True,True,
1505,4,True,True,4,True,True,True,
1506,4,True,True,4,True,True,True,
1507,4,True,True,4,True,True,True,
1508,4,True,True,4,True,True,True,
1509,4,True,True,4,True,True,True,
1510,4,True,True,4,True,True,True,
1511,4,True,True,4,True,True,True,
1512,4,True,True,4,True,True,True,
1513,4,True,True,4,True,True,True,
1514,4,True,True,4,True,True,True,
1515,4,True,True,4,True,True,True,
1516,4,True,True,4,True,True,True,
1517,4,True,True,4,True,True,True,
1518,4,True,True,4,True,True,True,
1519,4,True,True,4,True,True,True,
1520,4,True,True,4,True,True,True,
1521,4,True,True,4,True,True,True,
1522,4,True,True,4,True,True,True,
1523,4,True,True,4,True,True,True,
1524,4,True,True,4,True,True,True,
1525,4,True,True,4,True,True,True,
1526,4,True,True,4,True,True,True,
1527,4,True,True,4,True,True,True,
1528,4,True,True,4,True,True,True,
1529,4,True,True,4,True,True,True,
1530,4,True,True,4,True,True,True,
1531,4,True,True,4,True,True,True,
1532,4,True,True,4,True,True,True,
1533,4,True,True,4,True,True,True,
1534,4,True,True,4,True,True,True,
1535,4,True,True,4,True,True,True,
1536,4,True,True,4,True,True,True,
1537,4,True,True,4,True,True,True,
1538,4,True,True,4,True,True,True,
1539,4,True,True,4,True,True,True,
1540,4,True,True,4,True,True,True,
1541,4,True,True,4,True,True,True,
1542,4,True,True,4,True,True,True,
1543,4,True,True,4,True,True,True,
1544,4,True,True,4,True,True,True,
1545,4,True,True,4,True,True,True,
1546,4,True,True,4,True,True,True,
1547,4,True,True,4,True,True,True,
1548,4,True,True,4,True,True,True,
1549,4,True,True,4,True,True,True,
1550,4,True,True,4,True,True,True,
1551,4,True,True,4,True,True,True,
1552,4,True,True,4,True,True,True,
1553,4,True,True,4,True,True,True,
1554,4,True,True,4,True,True,True,
1555,4,True,True,4,True,True,True,
1556,4,True,True,4,True,True,True,
1557,4,True,True,4,True,True,True,
1558,4,True,True,4,True,True,True,
1559,4,True,True,4,True,True,True,
1560,4,True,True,4,True,True,True,
1561,4,True,True,4,True,True,True,
1562,4,True,True,4,True,True,True,
1563,4,True,True,4,True,True,True,
1564,4,True,True,4,True,True,True,
1565,4,True,True,4,True,True,True,
1566,4,True,True,4,True,True,True,
1567,4,True,True,4,True,True,True,
1568,4,True,True,4,True,True,True,
1569,4,True,True,4,True,True,True,
1570,4,True,True,4,True,True,True,
1571,4,True,True,4,True,True,True,
1572,4,True,True,4,True,True,True,
1573,4,True,True,4,True,True,True,
1574,4,True,True,4,True,True,True,
1575,4,True,True,4,True,True,True,
1576,4,True,True,4,True,True,True,
1577,4,True,True,4,True,True,True,
1578,4,True,True,4,True,True,True,
1579,4,True,True,4,True,True,True,
1580,4,True,True,4,True,True,True,
1581,4,True,True,4,True,True,True,
1582,4,True,True,4,True,True,True,
1583,4,True,True,4,True,True,True,
1584,4,True,True,4,True,True,True,
1585,4,True,True,4,True,True,True,
1586,4,True,True,4,True,True,True,
1587,4,True,True,4,True,True,True,
