point_id,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D
PGH_698,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_699,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_700,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_701,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_702,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_703,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_704,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_705,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_706,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_707,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_708,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_709,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_710,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_711,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_712,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_713,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_714,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_715,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_716,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_717,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_718,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_719,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_720,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_721,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_722,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_723,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_724,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_725,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_726,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_727,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_728,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_729,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_730,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_731,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_732,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_733,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_734,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_735,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_736,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_737,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_738,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_739,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_740,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_741,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_742,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_743,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_744,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_745,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_746,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_747,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_748,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_749,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_750,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_751,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_752,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_753,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_754,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_755,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_756,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_757,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_758,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_759,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_760,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_761,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_762,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_763,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_764,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_765,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_766,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_767,420035632002,42003563200,18.166666666666668,18.0,17.0,17.0,20.0,10.646053120228876,12.530432031690577,0.8596723398469996,57.19520221034951,143.82240567178815,14.044670303934092,87.17,35.33,311.007809547
PGH_768,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_769,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_770,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_771,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_772,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_773,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_774,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_775,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_776,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_777,420030203001,42003020300,18.5,20.0,19.0,18.0,18.0,1.9029961176849337,2.5880747200515097,0.8820303948333993,30.145772393683682,150.5118714641877,18.532812801627905,293.71,185.33,300.955539547
PGH_778,420032406002,42003240600,17.333333333333332,15.0,17.0,17.0,19.0,5.058498360967217,6.609536185932774,0.803446651056394,38.991145418762265,139.65466339841265,22.39972607140983,181.05,16.33,86.5717895948
PGH_779,420032406001,42003240600,18.166666666666668,20.0,13.0,18.0,20.0,6.468145959500864,8.57880411470641,0.7401970573732006,36.626884109865095,174.91379344338597,30.767416098239053,0.0,14.0,49.9600756545
PGH_780,420032406001,42003240600,18.166666666666668,20.0,13.0,18.0,20.0,6.468145959500864,8.57880411470641,0.7401970573732006,36.626884109865095,174.91379344338597,30.767416098239053,0.0,14.0,49.9600756545
PGH_781,420032406001,42003240600,18.166666666666668,20.0,13.0,18.0,20.0,6.468145959500864,8.57880411470641,0.7401970573732006,36.626884109865095,174.91379344338597,30.767416098239053,0.0,14.0,49.9600756545
PGH_782,420030506003,42003050600,15.333333333333336,20.0,6.0,13.0,20.0,4.795595348327019,9.83527788504194,0.7883819302034919,24.533434026541624,87.31877123983291,22.90906914891709,135.45,29.0,261.866015094
PGH_783,420030510002,42003051000,14.166666666666668,14.0,9.0,15.0,16.0,3.296156674362501,12.952786931363343,0.7720002611930111,19.275395863976104,111.86369513579598,19.2721700136404,445.25,9.0,58.06074142
PGH_784,420030510002,42003051000,14.166666666666668,14.0,9.0,15.0,16.0,3.296156674362501,12.952786931363343,0.7720002611930111,19.275395863976104,111.86369513579598,19.2721700136404,445.25,9.0,58.06074142
PGH_785,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_786,420030510002,42003051000,14.166666666666668,14.0,9.0,15.0,16.0,3.296156674362501,12.952786931363343,0.7720002611930111,19.275395863976104,111.86369513579598,19.2721700136404,445.25,9.0,58.06074142
PGH_787,420030510002,42003051000,14.166666666666668,14.0,9.0,15.0,16.0,3.296156674362501,12.952786931363343,0.7720002611930111,19.275395863976104,111.86369513579598,19.2721700136404,445.25,9.0,58.06074142
PGH_788,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_789,420030506003,42003050600,15.333333333333336,20.0,6.0,13.0,20.0,4.795595348327019,9.83527788504194,0.7883819302034919,24.533434026541624,87.31877123983291,22.90906914891709,135.45,29.0,261.866015094
PGH_790,420030506003,42003050600,15.333333333333336,20.0,6.0,13.0,20.0,4.795595348327019,9.83527788504194,0.7883819302034919,24.533434026541624,87.31877123983291,22.90906914891709,135.45,29.0,261.866015094
PGH_791,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_792,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_793,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_794,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_795,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_796,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_797,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_798,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_799,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_800,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_801,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_802,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_803,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_804,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_805,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_806,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_807,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_808,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_809,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_810,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_811,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_812,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_813,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_814,420030501001,42003050100,14.5,10.0,5.0,19.0,17.0,4.904470012852799,7.648229460602615,0.742402212655077,27.9676517893947,196.17805306470115,25.589738384919286,379.54,7.33,78.4113162639
PGH_815,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_816,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_817,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_818,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_819,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_820,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_821,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_822,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_823,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_824,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_825,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_826,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_827,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_828,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
PGH_829,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_830,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_831,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_832,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_833,420030506001,42003050600,15.666666666666668,11.0,5.0,19.0,20.0,7.115027255619723,13.146308637866905,0.48661842700311003,28.835889796615255,187.5378583330872,28.333896926080126,49.62,27.33,180.835115134
PGH_834,420030509001,42003050900,16.0,3.0,15.0,19.0,20.0,8.199061669357825,12.43331886949567,0.7853852790971424,22.351569034146948,189.79907962708003,17.051397915965914,0.0,29.0,165.067425677
