point_id,tract_geoid,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation
PGH_717,42003020300,,,,,1845.0
PGH_718,42003020300,,,,,1845.0
PGH_719,42003020300,,,,,1845.0
PGH_720,42003020300,,,,,1845.0
PGH_721,42003020300,,,,,1845.0
PGH_722,42003020300,,,,,1845.0
PGH_723,42003020300,,,,,1845.0
PGH_724,42003020300,,,,,1845.0
PGH_725,42003020300,,,,,1845.0
PGH_726,42003020300,,,,,1845.0
PGH_727,42003020300,,,,,1845.0
PGH_728,42003020300,,,,,1845.0
PGH_729,42003020300,,,,,1845.0
PGH_730,42003020300,,,,,1845.0
PGH_731,42003020300,,,,,1845.0
PGH_732,42003020300,,,,,1845.0
PGH_733,42003020300,,,,,1845.0
PGH_734,42003020300,,,,,1845.0
PGH_735,42003020300,,,,,1845.0
PGH_736,42003020300,,,,,1845.0
PGH_737,42003020300,,,,,1845.0
PGH_738,42003020300,,,,,1845.0
PGH_739,42003020300,,,,,1845.0
PGH_740,42003020300,,,,,1845.0
PGH_741,42003020300,,,,,1845.0
PGH_742,42003020300,,,,,1845.0
PGH_743,42003020300,,,,,1845.0
PGH_744,42003020300,,,,,1845.0
PGH_745,42003020300,,,,,1845.0
PGH_746,42003020300,,,,,1845.0
PGH_747,42003020300,,,,,1845.0
PGH_748,42003020300,,,,,1845.0
PGH_749,42003020300,,,,,1845.0
PGH_750,42003020300,,,,,1845.0
PGH_751,42003020300,,,,,1845.0
PGH_752,42003020300,,,,,1845.0
PGH_753,42003020300,,,,,1845.0
PGH_754,42003020300,,,,,1845.0
PGH_755,42003020300,,,,,1845.0
PGH_756,42003020300,,,,,1845.0
PGH_757,42003020300,,,,,1845.0
PGH_758,42003020300,,,,,1845.0
PGH_759,42003020300,,,,,1845.0
PGH_760,42003563200,,,,,
PGH_761,42003563200,,,,,
PGH_762,42003563200,,,,,
PGH_763,42003563200,,,,,
PGH_764,42003563200,,,,,
PGH_765,42003563200,,,,,
PGH_766,42003563200,,,,,
PGH_767,42003563200,,,,,
PGH_768,42003020300,,,,,1845.0
PGH_769,42003020300,,,,,1845.0
PGH_770,42003020300,,,,,1845.0
PGH_771,42003020300,,,,,1845.0
PGH_772,42003020300,,,,,1845.0
PGH_773,42003020300,,,,,1845.0
PGH_774,42003020300,,,,,1845.0
PGH_775,42003020300,,,,,1845.0
PGH_776,42003020300,,,,,1845.0
PGH_777,42003020300,,,,,1845.0
PGH_778,42003240600,,,,,
PGH_779,42003240600,,,,,
PGH_780,42003240600,,,,,
PGH_781,42003240600,,,,,
PGH_782,42003050600,,,,,1723.0
PGH_783,42003051000,,,,,1703.0
PGH_784,42003051000,,,,,1703.0
PGH_785,42003050100,,,,,1757.0
PGH_786,42003051000,,,,,1703.0
PGH_787,42003051000,,,,,1703.0
PGH_788,42003050100,,,,,1757.0
PGH_789,42003050600,,,,,1723.0
PGH_790,42003050600,,,,,1723.0
PGH_791,42003050100,,,,,1757.0
PGH_792,42003050100,,,,,1757.0
PGH_793,42003050100,,,,,1757.0
PGH_794,42003050100,,,,,1757.0
PGH_795,42003050100,,,,,1757.0
PGH_796,42003050100,,,,,1757.0
PGH_797,42003050100,,,,,1757.0
PGH_798,42003050100,,,,,1757.0
PGH_799,42003050100,,,,,1757.0
PGH_800,42003050100,,,,,1757.0
PGH_801,42003050100,,,,,1757.0
PGH_802,42003050900,,,,,1386.0
PGH_803,42003050900,,,,,1386.0
PGH_804,42003050900,,,,,1386.0
PGH_805,42003050100,,,,,1757.0
PGH_806,42003050100,,,,,1757.0
PGH_807,42003050900,,,,,1386.0
PGH_808,42003050100,,,,,1757.0
PGH_809,42003050900,,,,,1386.0
PGH_810,42003050900,,,,,1386.0
PGH_811,42003050100,,,,,1757.0
PGH_812,42003050100,,,,,1757.0
PGH_813,42003050100,,,,,1757.0
PGH_814,42003050100,,,,,1757.0
PGH_815,42003050600,,,,,1723.0
PGH_816,42003050600,,,,,1723.0
PGH_817,42003050900,,,,,1386.0
PGH_818,42003050600,,,,,1723.0
PGH_819,42003050600,,,,,1723.0
PGH_820,42003050900,,,,,1386.0
PGH_821,42003050600,,,,,1723.0
PGH_822,42003050600,,,,,1723.0
PGH_823,42003050600,,,,,1723.0
PGH_824,42003050600,,,,,1723.0
PGH_825,42003050600,,,,,1723.0
PGH_826,42003050600,,,,,1723.0
PGH_827,42003050600,,,,,1723.0
PGH_828,42003050900,,,,,1386.0
PGH_829,42003050600,,,,,1723.0
PGH_830,42003050600,,,,,1723.0
PGH_831,42003050600,,,,,1723.0
PGH_832,42003050600,,,,,1723.0
PGH_833,42003050600,,,,,1723.0
PGH_834,42003050900,,,,,1386.0
PGH_835,42003050900,,,,,1386.0
PGH_836,42003050600,,,,,1723.0
PGH_837,42003060500,,,,,1201.0
PGH_838,42003020300,,,,,1845.0
PGH_839,42003060500,,,,,1201.0
PGH_840,42003060500,,,,,1201.0
PGH_841,42003060500,,,,,1201.0
PGH_842,42003060500,,,,,1201.0
PGH_843,42003060500,,,,,1201.0
PGH_844,42003050600,,,,,1723.0
PGH_845,42003060500,,,,,1201.0
PGH_846,42003060500,,,,,1201.0
PGH_847,42003060500,,,,,1201.0
PGH_848,42003060500,,,,,1201.0
PGH_849,42003020300,,,,,1845.0
PGH_850,42003020300,,,,,1845.0
PGH_851,42003020300,,,,,1845.0
PGH_852,42003020300,,,,,1845.0
PGH_853,42003020300,,,,,1845.0
PGH_854,42003020300,,,,,1845.0
PGH_855,42003020300,,,,,1845.0
PGH_856,42003020300,,,,,1845.0
PGH_857,42003020300,,,,,1845.0
PGH_858,42003020300,,,,,1845.0
PGH_859,42003020300,,,,,1845.0
PGH_860,42003020300,,,,,1845.0
PGH_861,42003020300,,,,,1845.0
PGH_862,42003060500,,,,,1201.0
PGH_863,42003020300,,,,,1845.0
PGH_864,42003020300,,,,,1845.0
PGH_865,42003020300,,,,,1845.0
PGH_866,42003060500,,,,,1201.0
PGH_867,42003020300,,,,,1845.0
PGH_868,42003020300,,,,,1845.0
PGH_869,42003020300,,,,,1845.0
PGH_870,42003020300,,,,,1845.0
PGH_871,42003020300,,,,,1845.0
PGH_872,42003020300,,,,,1845.0
PGH_873,42003020300,,,,,1845.0
PGH_874,42003020300,,,,,1845.0
PGH_875,42003020300,,,,,1845.0
PGH_876,42003020300,,,,,1845.0
PGH_877,42003060300,,,,,2641.0
PGH_878,42003020300,,,,,1845.0
PGH_879,42003060300,,,,,2641.0
PGH_880,42003060300,,,,,2641.0
PGH_881,42003020300,,,,,1845.0
PGH_882,42003060300,,,,,2641.0
PGH_883,42003060300,,,,,2641.0
PGH_884,42003060300,,,,,2641.0
PGH_885,42003060300,,,,,2641.0
PGH_886,42003060300,,,,,2641.0
PGH_887,42003060300,,,,,2641.0
PGH_888,42003060300,,,,,2641.0
PGH_889,42003060300,,,,,2641.0
PGH_890,42003060300,,,,,2641.0
PGH_891,42003060300,,,,,2641.0
PGH_892,42003060300,,,,,2641.0
PGH_893,42003060300,,,,,2641.0
PGH_894,42003060300,,,,,2641.0
PGH_895,42003060300,,,,,2641.0
PGH_896,42003240600,,,,,
PGH_897,42003240600,,,,,
PGH_898,42003240600,,,,,
PGH_899,42003240600,,,,,
PGH_900,42003240600,,,,,
PGH_901,42003240600,,,,,
PGH_902,42003240600,,,,,
PGH_903,42003240600,,,,,
PGH_904,42003240600,,,,,
PGH_905,42003240600,,,,,
PGH_906,42003240600,,,,,
PGH_907,42003240600,,,,,
PGH_908,42003240600,,,,,
PGH_909,42003240600,,,,,
PGH_910,42003240600,,,,,
PGH_911,42003240600,,,,,
PGH_912,42003040400,,,,,2220.0
PGH_913,42003140100,,,,,5579.0
PGH_914,42003040400,,,,,2220.0
PGH_915,42003040400,,,,,2220.0
PGH_916,42003140100,,,,,5579.0
PGH_917,42003140100,,,,,5579.0
PGH_918,42003982200,,,,,5022.0
PGH_919,42003070900,,,,,4987.0
PGH_920,42003070900,,,,,4987.0
PGH_921,42003070900,,,,,4987.0
PGH_922,42003562000,,,,,3449.0
PGH_923,42003982200,,,,,5022.0
PGH_924,42003040400,,,,,2220.0
PGH_925,42003982200,,,,,5022.0
PGH_926,42003562000,,,,,3449.0
PGH_927,42003040400,,,,,2220.0
PGH_928,42003562000,,,,,3449.0
PGH_929,42003562000,,,,,3449.0
PGH_930,42003562000,,,,,3449.0
PGH_931,42003070900,,,,,4987.0
PGH_932,42003070300,,,,,2243.0
PGH_933,42003040400,,,,,2220.0
PGH_934,42003070900,,,,,4987.0
PGH_935,42003070300,,,,,2243.0
PGH_936,42003070300,,,,,2243.0
PGH_937,42003070900,,,,,4987.0
PGH_938,42003070300,,,,,2243.0
PGH_939,42003070900,,,,,4987.0
PGH_940,42003070300,,,,,2243.0
PGH_941,42003070900,,,,,4987.0
PGH_942,42003040400,,,,,2220.0
PGH_943,42003040400,,,,,2220.0
PGH_944,42003040400,,,,,2220.0
PGH_945,42003562000,,,,,3449.0
PGH_946,42003562000,,,,,3449.0
PGH_947,42003562000,,,,,3449.0
PGH_948,42003562000,,,,,3449.0
PGH_949,42003562000,,,,,3449.0
PGH_950,42003562000,,,,,3449.0
PGH_951,42003070900,,,,,4987.0
PGH_952,42003562000,,,,,3449.0
PGH_953,42003562000,,,,,3449.0
PGH_954,42003070900,,,,,4987.0
PGH_955,42003562000,,,,,3449.0
PGH_956,42003562000,,,,,3449.0
PGH_957,42003562000,,,,,3449.0
PGH_958,42003562000,,,,,3449.0
PGH_959,42003070900,,,,,4987.0
PGH_960,42003070900,,,,,4987.0
PGH_961,42003070900,,,,,4987.0
PGH_962,42003070900,,,,,4987.0
PGH_963,42003070900,,,,,4987.0
PGH_964,42003070300,,,,,2243.0
PGH_965,42003070900,,,,,4987.0
PGH_966,42003070900,,,,,4987.0
PGH_967,42003070300,,,,,2243.0
PGH_968,42003070300,,,,,2243.0
PGH_969,42003562000,,,,,3449.0
PGH_970,42003562000,,,,,3449.0
PGH_971,42003562000,,,,,3449.0
PGH_972,42003070900,,,,,4987.0
PGH_973,42003562000,,,,,3449.0
PGH_974,42003070900,,,,,4987.0
PGH_975,42003562000,,,,,3449.0
PGH_976,42003562000,,,,,3449.0
PGH_977,42003070300,,,,,2243.0
PGH_978,42003562000,,,,,3449.0
PGH_979,42003562000,,,,,3449.0
PGH_980,42003562000,,,,,3449.0
PGH_981,42003562000,,,,,3449.0
PGH_982,42003070900,,,,,4987.0
PGH_983,42003562000,,,,,3449.0
PGH_984,42003070900,,,,,4987.0
PGH_985,42003562000,,,,,3449.0
PGH_986,42003562000,,,,,3449.0
PGH_987,42003562000,,,,,3449.0
PGH_988,42003562000,,,,,3449.0
PGH_989,42003562000,,,,,3449.0
PGH_990,42003562000,,,,,3449.0
PGH_991,42003070300,,,,,2243.0
PGH_992,42003070900,,,,,4987.0
PGH_993,42003070300,,,,,2243.0
PGH_994,42003070900,,,,,4987.0
PGH_995,42003562000,,,,,3449.0
PGH_996,42003562000,,,,,3449.0
PGH_997,42003562000,,,,,3449.0
PGH_998,42003070900,,,,,4987.0
PGH_999,42003562000,,,,,3449.0
PGH_1000,42003070900,,,,,4987.0
PGH_1001,42003080400,,,,,1674.0
PGH_1002,42003562000,,,,,3449.0
PGH_1003,42003070300,,,,,2243.0
PGH_1004,42003562000,,,,,3449.0
PGH_1005,42003080400,,,,,1674.0
PGH_1006,42003070900,,,,,4987.0
PGH_1007,42003070300,,,,,2243.0
PGH_1008,42003070900,,,,,4987.0
PGH_1009,42003070900,,,,,4987.0
PGH_1010,42003080400,,,,,1674.0
PGH_1011,42003070900,,,,,4987.0
PGH_1012,42003070900,,,,,4987.0
PGH_1013,42003080400,,,,,1674.0
PGH_1014,42003070900,,,,,4987.0
PGH_1015,42003070900,,,,,4987.0
PGH_1016,42003070900,,,,,4987.0
PGH_1017,42003070900,,,,,4987.0
PGH_1018,42003080400,,,,,1674.0
PGH_1019,42003080400,,,,,1674.0
PGH_1020,42003080400,,,,,1674.0
PGH_1021,42003080400,,,,,1674.0
PGH_1022,42003562000,,,,,3449.0
PGH_1023,42003562000,,,,,3449.0
PGH_1024,42003562000,,,,,3449.0
PGH_1025,42003080400,,,,,1674.0
PGH_1026,42003070900,,,,,4987.0
PGH_1027,42003562000,,,,,3449.0
PGH_1028,42003562000,,,,,3449.0
PGH_1029,42003070900,,,,,4987.0
PGH_1030,42003070900,,,,,4987.0
PGH_1031,42003080400,,,,,1674.0
PGH_1032,42003080400,,,,,1674.0
PGH_1033,42003080400,,,,,1674.0
PGH_1034,42003080400,,,,,1674.0
PGH_1035,42003080400,,,,,1674.0
PGH_1036,42003080400,,,,,1674.0
PGH_1037,42003080400,,,,,1674.0
PGH_1038,42003080400,,,,,1674.0
PGH_1039,42003080400,,,,,1674.0
PGH_1040,42003080400,,,,,1674.0
PGH_1041,42003070900,,,,,4987.0
PGH_1042,42003070900,,,,,4987.0
PGH_1043,42003080400,,,,,1674.0
PGH_1044,42003080400,,,,,1674.0
PGH_1045,42003080600,,,,,2008.0
PGH_1046,42003080600,,,,,2008.0
PGH_1047,42003050600,,,,,1723.0
PGH_1048,42003080600,,,,,2008.0
PGH_1049,42003080600,,,,,2008.0
PGH_1050,42003080600,,,,,2008.0
PGH_1051,42003080600,,,,,2008.0
PGH_1052,42003080600,,,,,2008.0
PGH_1053,42003080600,,,,,2008.0
PGH_1054,42003080600,,,,,2008.0
PGH_1055,42003080600,,,,,2008.0
PGH_1056,42003080700,,,,,1963.0
PGH_1057,42003080700,,,,,1963.0
PGH_1058,42003050600,,,,,1723.0
PGH_1059,42003080400,,,,,1674.0
PGH_1060,42003060500,,,,,1201.0
PGH_1061,42003080400,,,,,1674.0
PGH_1062,42003080400,,,,,1674.0
PGH_1063,42003080400,,,,,1674.0
PGH_1064,42003080400,,,,,1674.0
PGH_1065,42003080400,,,,,1674.0
PGH_1066,42003080200,,,,,1618.0
PGH_1067,42003080200,,,,,1618.0
PGH_1068,42003080900,,,,,1824.0
PGH_1069,42003080900,,,,,1824.0
PGH_1070,42003080900,,,,,1824.0
PGH_1071,42003080900,,,,,1824.0
PGH_1072,42003080900,,,,,1824.0
PGH_1073,42003080900,,,,,1824.0
PGH_1074,42003080900,,,,,1824.0
PGH_1075,42003080900,,,,,1824.0
PGH_1076,42003080200,,,,,1618.0
PGH_1077,42003080900,,,,,1824.0
PGH_1078,42003080200,,,,,1618.0
PGH_1079,42003080900,,,,,1824.0
PGH_1080,42003080900,,,,,1824.0
PGH_1081,42003080200,,,,,1618.0
PGH_1082,42003080200,,,,,1618.0
PGH_1083,42003080200,,,,,1618.0
PGH_1084,42003080200,,,,,1618.0
PGH_1085,42003080900,,,,,1824.0
PGH_1086,42003080900,,,,,1824.0
PGH_1087,42003080900,,,,,1824.0
PGH_1088,42003090300,,,,,1541.0
PGH_1089,42003090300,,,,,1541.0
PGH_1090,42003080200,,,,,1618.0
PGH_1091,42003080200,,,,,1618.0
PGH_1092,42003090300,,,,,1541.0
PGH_1093,42003140200,,,,,2771.0
PGH_1094,42003140200,,,,,2771.0
PGH_1095,42003140200,,,,,2771.0
PGH_1096,42003140200,,,,,2771.0
PGH_1097,42003140200,,,,,2771.0
PGH_1098,42003140200,,,,,2771.0
PGH_1099,42003070300,,,,,2243.0
PGH_1100,42003070300,,,,,2243.0
PGH_1101,42003140200,,,,,2771.0
PGH_1102,42003070300,,,,,2243.0
PGH_1103,42003140200,,,,,2771.0
PGH_1104,42003070300,,,,,2243.0
PGH_1105,42003070300,,,,,2243.0
PGH_1106,42003070300,,,,,2243.0
PGH_1107,42003070300,,,,,2243.0
PGH_1108,42003070300,,,,,2243.0
PGH_1109,42003070300,,,,,2243.0
PGH_1110,42003070300,,,,,2243.0
PGH_1111,42003070300,,,,,2243.0
PGH_1112,42003070300,,,,,2243.0
PGH_1113,42003070300,,,,,2243.0
PGH_1114,42003070300,,,,,2243.0
PGH_1115,42003070300,,,,,2243.0
PGH_1116,42003070300,,,,,2243.0
PGH_1117,42003070300,,,,,2243.0
PGH_1118,42003070300,,,,,2243.0
PGH_1119,42003070300,,,,,2243.0
PGH_1120,42003070300,,,,,2243.0
PGH_1121,42003070300,,,,,2243.0
PGH_1122,42003070300,,,,,2243.0
PGH_1123,42003070300,,,,,2243.0
PGH_1124,42003070300,,,,,2243.0
PGH_1125,42003070300,,,,,2243.0
PGH_1126,42003070300,,,,,2243.0
PGH_1127,42003070300,,,,,2243.0
PGH_1128,42003070300,,,,,2243.0
PGH_1129,42003070300,,,,,2243.0
PGH_1130,42003070300,,,,,2243.0
PGH_1131,42003070300,,,,,2243.0
PGH_1132,42003070300,,,,,2243.0
PGH_1133,42003070300,,,,,2243.0
PGH_1134,42003070300,,,,,2243.0
PGH_1135,42003140200,,,,,2771.0
PGH_1136,42003070300,,,,,2243.0
PGH_1137,42003070300,,,,,2243.0
PGH_1138,42003140200,,,,,2771.0
PGH_1139,42003070300,,,,,2243.0
PGH_1140,42003070300,,,,,2243.0
PGH_1141,42003070600,,,,,2194.0
PGH_1142,42003070300,,,,,2243.0
PGH_1143,42003070300,,,,,2243.0
PGH_1144,42003070600,,,,,2194.0
PGH_1145,42003070500,,,,,3040.0
PGH_1146,42003070300,,,,,2243.0
PGH_1147,42003070300,,,,,2243.0
PGH_1148,42003070500,,,,,3040.0
PGH_1149,42003070600,,,,,2194.0
PGH_1150,42003070600,,,,,2194.0
PGH_1151,42003070600,,,,,2194.0
PGH_1152,42003070600,,,,,2194.0
PGH_1153,42003070500,,,,,3040.0
PGH_1154,42003140200,,,,,2771.0
PGH_1155,42003070500,,,,,3040.0
PGH_1156,42003140400,,,,,2312.0
PGH_1157,42003070600,,,,,2194.0
PGH_1158,42003070800,,,,,2853.0
PGH_1159,42003070300,,,,,2243.0
PGH_1160,42003070500,,,,,3040.0
PGH_1161,42003070300,,,,,2243.0
PGH_1162,42003070300,,,,,2243.0
PGH_1163,42003070300,,,,,2243.0
PGH_1164,42003070500,,,,,3040.0
PGH_1165,42003070300,,,,,2243.0
PGH_1166,42003070300,,,,,2243.0
PGH_1167,42003070900,,,,,4987.0
PGH_1168,42003070900,,,,,4987.0
PGH_1169,42003070300,,,,,2243.0
PGH_1170,42003070300,,,,,2243.0
PGH_1171,42003070900,,,,,4987.0
PGH_1172,42003070900,,,,,4987.0
PGH_1173,42003070500,,,,,3040.0
PGH_1174,42003070500,,,,,3040.0
PGH_1175,42003070500,,,,,3040.0
PGH_1176,42003070500,,,,,3040.0
PGH_1177,42003070300,,,,,2243.0
PGH_1178,42003070300,,,,,2243.0
PGH_1179,42003070900,,,,,4987.0
PGH_1180,42003070900,,,,,4987.0
PGH_1181,42003070300,,,,,2243.0
PGH_1182,42003070300,,,,,2243.0
PGH_1183,42003070500,,,,,3040.0
PGH_1184,42003070500,,,,,3040.0
PGH_1185,42003070500,,,,,3040.0
PGH_1186,42003070900,,,,,4987.0
PGH_1187,42003070500,,,,,3040.0
PGH_1188,42003070500,,,,,3040.0
PGH_1189,42003070500,,,,,3040.0
PGH_1190,42003070900,,,,,4987.0
PGH_1191,42003070800,,,,,2853.0
PGH_1192,42003070800,,,,,2853.0
PGH_1193,42003070800,,,,,2853.0
PGH_1194,42003070500,,,,,3040.0
PGH_1195,42003070500,,,,,3040.0
PGH_1196,42003070800,,,,,2853.0
PGH_1197,42003070800,,,,,2853.0
PGH_1198,42003070800,,,,,2853.0
PGH_1199,42003070500,,,,,3040.0
PGH_1200,42003070500,,,,,3040.0
PGH_1201,42003070500,,,,,3040.0
PGH_1202,42003070800,,,,,2853.0
PGH_1203,42003070500,,,,,3040.0
PGH_1204,42003070800,,,,,2853.0
PGH_1205,42003070800,,,,,2853.0
PGH_1206,42003070900,,,,,4987.0
PGH_1207,42003070900,,,,,4987.0
PGH_1208,42003070500,,,,,3040.0
PGH_1209,42003070500,,,,,3040.0
PGH_1210,42003070900,,,,,4987.0
PGH_1211,42003080700,,,,,1963.0
PGH_1212,42003070800,,,,,2853.0
PGH_1213,42003080700,,,,,1963.0
PGH_1214,42003070900,,,,,4987.0
PGH_1215,42003080700,,,,,1963.0
PGH_1216,42003070800,,,,,2853.0
PGH_1217,42003070500,,,,,3040.0
PGH_1218,42003070500,,,,,3040.0
PGH_1219,42003070500,,,,,3040.0
PGH_1220,42003070800,,,,,2853.0
PGH_1221,42003070900,,,,,4987.0
PGH_1222,42003120800,,,,,
PGH_1223,42003070500,,,,,3040.0
PGH_1224,42003070500,,,,,3040.0
PGH_1225,42003070500,,,,,3040.0
PGH_1226,42003070900,,,,,4987.0
PGH_1227,42003070500,,,,,3040.0
PGH_1228,42003070500,,,,,3040.0
PGH_1229,42003070500,,,,,3040.0
PGH_1230,42003070500,,,,,3040.0
PGH_1231,42003120800,,,,,
PGH_1232,42003070800,,,,,2853.0
PGH_1233,42003070800,,,,,2853.0
PGH_1234,42003070500,,,,,3040.0
PGH_1235,42003070800,,,,,2853.0
PGH_1236,42003070800,,,,,2853.0
PGH_1237,42003120800,,,,,
PGH_1238,42003111500,,,,,3529.0
PGH_1239,42003111500,,,,,3529.0
PGH_1240,42003111500,,,,,3529.0
PGH_1241,42003120800,,,,,
PGH_1242,42003070500,,,,,3040.0
PGH_1243,42003080700,,,,,1963.0
PGH_1244,42003070500,,,,,3040.0
PGH_1245,42003080700,,,,,1963.0
PGH_1246,42003080700,,,,,1963.0
PGH_1247,42003070500,,,,,3040.0
PGH_1248,42003070500,,,,,3040.0
PGH_1249,42003070500,,,,,3040.0
PGH_1250,42003080700,,,,,1963.0
PGH_1251,42003080700,,,,,1963.0
PGH_1252,42003111500,,,,,3529.0
PGH_1253,42003111500,,,,,3529.0
PGH_1254,42003070500,,,,,3040.0
PGH_1255,42003070500,,,,,3040.0
PGH_1256,42003111500,,,,,3529.0
PGH_1257,42003080700,,,,,1963.0
PGH_1258,42003070500,,,,,3040.0
PGH_1259,42003111500,,,,,3529.0
PGH_1260,42003070500,,,,,3040.0
PGH_1261,42003111500,,,,,3529.0
PGH_1262,42003080700,,,,,1963.0
PGH_1263,42003070500,,,,,3040.0
PGH_1264,42003070500,,,,,3040.0
PGH_1265,42003070500,,,,,3040.0
PGH_1266,42003070500,,,,,3040.0
PGH_1267,42003111500,,,,,3529.0
PGH_1268,42003070500,,,,,3040.0
PGH_1269,42003070500,,,,,3040.0
PGH_1270,42003070500,,,,,3040.0
PGH_1271,42003070500,,,,,3040.0
PGH_1272,42003070500,,,,,3040.0
PGH_1273,42003070500,,,,,3040.0
PGH_1274,42003070500,,,,,3040.0
PGH_1275,42003070500,,,,,3040.0
PGH_1276,42003070500,,,,,3040.0
PGH_1277,42003070500,,,,,3040.0
PGH_1278,42003070500,,,,,3040.0
PGH_1279,42003070500,,,,,3040.0
PGH_1280,42003070500,,,,,3040.0
PGH_1281,42003070500,,,,,3040.0
PGH_1282,42003070500,,,,,3040.0
PGH_1283,42003070500,,,,,3040.0
PGH_1284,42003070500,,,,,3040.0
PGH_1285,42003070500,,,,,3040.0
PGH_1286,42003070500,,,,,3040.0
PGH_1287,42003070500,,,,,3040.0
PGH_1288,42003070800,,,,,2853.0
PGH_1289,42003070500,,,,,3040.0
PGH_1290,42003070500,,,,,3040.0
PGH_1291,42003070800,,,,,2853.0
PGH_1292,42003070500,,,,,3040.0
PGH_1293,42003070800,,,,,2853.0
PGH_1294,42003070800,,,,,2853.0
PGH_1295,42003070800,,,,,2853.0
PGH_1296,42003120800,,,,,
PGH_1297,42003120800,,,,,
PGH_1298,42003120800,,,,,
PGH_1299,42003111500,,,,,3529.0
PGH_1300,42003120800,,,,,
PGH_1301,42003111500,,,,,3529.0
PGH_1302,42003120800,,,,,
PGH_1303,42003111500,,,,,3529.0
PGH_1304,42003111500,,,,,3529.0
PGH_1305,42003111500,,,,,3529.0
PGH_1306,42003070800,,,,,2853.0
PGH_1307,42003070800,,,,,2853.0
PGH_1308,42003070800,,,,,2853.0
PGH_1309,42003070800,,,,,2853.0
PGH_1310,42003070800,,,,,2853.0
PGH_1311,42003111500,,,,,3529.0
PGH_1312,42003111500,,,,,3529.0
PGH_1313,42003111500,,,,,3529.0
PGH_1314,42003111500,,,,,3529.0
PGH_1315,42003120800,,,,,
PGH_1316,42003111500,,,,,3529.0
PGH_1317,42003111500,,,,,3529.0
PGH_1318,42003111500,,,,,3529.0
PGH_1319,42003120800,,,,,
PGH_1320,42003111500,,,,,3529.0
PGH_1321,42003111500,,,,,3529.0
PGH_1322,42003111500,,,,,3529.0
PGH_1323,42003111500,,,,,3529.0
PGH_1324,42003120800,,,,,
PGH_1325,42003111500,,,,,3529.0
PGH_1326,42003111500,,,,,3529.0
PGH_1327,42003120800,,,,,
PGH_1328,42003111500,,,,,3529.0
PGH_1329,42003111500,,,,,3529.0
PGH_1330,42003111500,,,,,3529.0
PGH_1331,42003111500,,,,,3529.0
PGH_1332,42003111500,,,,,3529.0
PGH_1333,42003111500,,,,,3529.0
PGH_1334,42003111500,,,,,3529.0
PGH_1335,42003111500,,,,,3529.0
PGH_1336,42003111500,,,,,3529.0
PGH_1337,42003111500,,,,,3529.0
PGH_1338,42003111500,,,,,3529.0
PGH_1339,42003111500,,,,,3529.0
PGH_1340,42003111500,,,,,3529.0
PGH_1341,42003111500,,,,,3529.0
PGH_1342,42003111500,,,,,3529.0
PGH_1343,42003111500,,,,,3529.0
PGH_1344,42003111500,,,,,3529.0
PGH_1345,42003111500,,,,,3529.0
PGH_1346,42003111500,,,,,3529.0
PGH_1347,42003111500,,,,,3529.0
PGH_1348,42003111500,,,,,3529.0
PGH_1349,42003111500,,,,,3529.0
PGH_1350,42003111500,,,,,3529.0
PGH_1351,42003111500,,,,,3529.0
PGH_1352,42003111500,,,,,3529.0
PGH_1353,42003111500,,,,,3529.0
PGH_1354,42003111500,,,,,3529.0
PGH_1355,42003111500,,,,,3529.0
PGH_1356,42003111500,,,,,3529.0
PGH_1357,42003111500,,,,,3529.0
PGH_1358,42003111500,,,,,3529.0
PGH_1359,42003111500,,,,,3529.0
PGH_1360,42003111500,,,,,3529.0
PGH_1361,42003111500,,,,,3529.0
PGH_1362,42003111500,,,,,3529.0
PGH_1363,42003111500,,,,,3529.0
PGH_1364,42003111500,,,,,3529.0
PGH_1365,42003111500,,,,,3529.0
PGH_1366,42003111500,,,,,3529.0
PGH_1367,42003111500,,,,,3529.0
PGH_1368,42003111500,,,,,3529.0
PGH_1369,42003111500,,,,,3529.0
PGH_1370,42003111500,,,,,3529.0
PGH_1371,42003111500,,,,,3529.0
PGH_1372,42003111500,,,,,3529.0
PGH_1373,42003111500,,,,,3529.0
PGH_1374,42003111500,,,,,3529.0
PGH_1375,42003111500,,,,,3529.0
PGH_1376,42003111500,,,,,3529.0
PGH_1377,42003111500,,,,,3529.0
PGH_1378,42003111500,,,,,3529.0
PGH_1379,42003111500,,,,,3529.0
PGH_1380,42003111500,,,,,3529.0
PGH_1381,42003111500,,,,,3529.0
PGH_1382,42003111500,,,,,3529.0
PGH_1383,42003111500,,,,,3529.0
PGH_1384,42003111500,,,,,3529.0
PGH_1385,42003111500,,,,,3529.0
PGH_1386,42003111500,,,,,3529.0
PGH_1387,42003111500,,,,,3529.0
PGH_1388,42003111500,,,,,3529.0
PGH_1389,42003140600,,,,,
PGH_1390,42003140400,,,,,2312.0
PGH_1391,42003140500,,,,,1988.0
PGH_1392,42003140500,,,,,1988.0
PGH_1393,42003140500,,,,,1988.0
PGH_1394,42003140500,,,,,1988.0
PGH_1395,42003560400,,,,,1553.0
PGH_1396,42003560400,,,,,1553.0
PGH_1397,42003560400,,,,,1553.0
PGH_1398,42003560400,,,,,1553.0
PGH_1399,42003560400,,,,,1553.0
PGH_1400,42003560400,,,,,1553.0
